32.1792857143,31.7723214286
30.8080357143,30.8080357143
30.7341964286,29.7098214286
30.1589732143,29.9642857143
31.6339285714,31.6339285714
31.2723214286,31.2723214286
27.2750892857,26.9330357143
30.01125,29.8839285714
29.2053571429,29.2053571429
31.8035714286,31.8035714286
31.8191517857,31.3303571429
33.7566964286,31.0491071429
30.6879910714,31.0892857143
30.9030803571,29.7276785714
31.490625,30.4017857143
30.4659375,30.9241071429
29.7301339286,30.1116071429
31.2410714286,31.2410714286
31.4809821429,30.6964285714
30.1074107143,31.8080357143
32.0669642857,32.0669642857
32.3583482143,30.8303571429
31.8839285714,31.8839285714
33.9216964286,31.7678571429
30.279375,29.5714285714
30.8236607143,29.3616071429
32.5446428571,32.5446428571
30.699375,30.0133928571
29.5,29.5
30.4600446429,30.9107142857
28.9307142857,28.0892857143
30.5939732143,30.4776785714
29.3856696429,28.0580357143
30.9727232143,29.9107142857
28.6134375,27.0714285714
32.5933928571,30.3794642857
31.1020982143,30.15625
31.0072767857,30.7455357143
29.1178125,29.6517857143
32.1053571429,30.4196428571
31.7321428571,31.7321428571
30.3660714286,30.3660714286
29.1950892857,27.8214285714
30.1304464286,30.1830357143
32.0657142857,32.8616071429
32.2320535714,31.3794642857
29.6785714286,29.6785714286
29.7589285714,29.7589285714
28.6383928571,28.6383928571
29.1473214286,29.1473214286
27.5803571429,27.5803571429
30.1137053571,28.84375
32.6832589286,31.9419642857
27.4642857143,27.4642857143
30.5457589286,30.3526785714
30.5780357143,28.0580357143
30.1116071429,30.1116071429
30.9650892857,31.59375
31.3072767857,30.7589285714
31.6875,31.7366071429
31.3035714286,31.3035714286
29.4034821429,29.0133928571
33.1327232143,32.4241071429
27.1238839286,27.0044642857
32.3528571429,30.3348214286
31.0357142857,31.0357142857
33.5886160714,32.7633928571
30.3660714286,30.3660714286
29.4241071429,29.4241071429
31.9391517857,30.4776785714
27.7548214286,27.8928571429
31.1473214286,31.1473214286
28.2589285714,28.2589285714
29.9158928571,29.1607142857
30.6071428571,30.6071428571
27.5112053571,28.1741071429
28.8571428571,28.8571428571
32.2562946429,31.4151785714
30.2626339286,30.5
31.3786607143,30.78125
28.2991071429,28.2991071429
28.4910714286,28.4910714286
30.96875,30.96875
29.2671428571,27.6383928571
29.3650446429,28.65625
29.8579017857,31.4017857143
30.5596875,31.0089285714
30.0156696429,29.4776785714
31.0394196429,29.5758928571
31.1702678571,30.5223214286
31.2097767857,31.875
30.9211607143,31.7723214286
32.2767857143,30.7767857143
32.5714285714,32.5714285714
31.1841964286,30.1160714286
30.9642857143,30.9642857143
29.7957589286,28.7276785714
32.21875,32.21875
30.2410714286,30.2410714286
31.2455357143,31.2455357143
28.8662946429,28.7633928571
33.0467410714,33.1741071429
30.7723660714,28.7142857143
30.7948660714,31.1116071429
30.3229017857,29.78125
31.8954910714,31.7991071429
30.5892857143,30.5892857143
31.4580803571,30.6160714286
31.0820089286,31.0714285714
30.15625,30.15625
30.3697767857,29.4955357143
29.360625,29.4375
30.1588392857,30.7366071429
30.0902678571,30.6294642857
30.9511607143,30.3035714286
28.78125,28.78125
32.4732142857,32.4732142857
31.15125,29.6071428571
30.1899107143,30.1875
29.4776785714,29.4776785714
29.0535714286,29.0535714286
31.201875,30.2008928571
29.7267857143,30.7678571429
29.5163839286,27.6473214286
30.4955357143,29.3258928571
31.0178571429,31.2410714286
25.2526339286,29.8973214286
29.2410714286,29.2410714286
27.9642857143,27.9642857143
28.8570535714,27.9866071429
31.3337946429,30.9732142857
31.3107589286,32.1294642857
28.9682142857,28.2455357143
31.5136607143,31.1428571429
28.6964285714,28.6964285714
28.4553571429,28.4553571429
29.6965178571,30.1741071429
28.1363839286,27.6294642857
33.4776785714,33.4776785714
31.3171875,32.4330357143
27.5260714286,27.0580357143
31.7544642857,31.7544642857
32.5603125,32.4330357143
28.3767857143,29.5491071429
28.9379464286,27.8928571429
31.7787053571,30.59375
30.5417410714,29.1205357143
29.9955357143,29.9955357143
27.8312946429,28.6696428571
33.4923214286,33.8035714286
33.1962053571,31.8526785714
30.6071428571,30.6071428571
33.6048214286,31.7276785714
32.3175,31.7410714286
30.1868303571,30.4866071429
28.5133928571,28.5133928571
28.6651785714,28.6651785714
27.4471875,27.4776785714
26.9994642857,28.09375
33.28875,32.4642857143
30.0425892857,29.3214285714
29.8103571429,29.0848214286
33.1423660714,32.6875
30.84375,30.84375
29.9464285714,29.9464285714
31.2561160714,30.1339285714
31.4871428571,30.9866071429
28.4630357143,29.8616071429
29.4955357143,29.4955357143
30.6488839286,29.7633928571
31.1172321429,30.625
28.6294642857,28.6294642857
28.1160714286,28.1160714286
31.1638392857,30.1964285714
29.3705357143,29.3705357143
30.6127232143,28.7723214286
31.9773214286,31.2053571429
31.7059821429,32.5758928571
29.3513839286,29.8035714286
30.549375,31.3526785714
32.5803571429,32.5803571429
33.0535714286,33.0535714286
27.174375,27.7366071429
30.32625,29.3169642857
31.7112053571,31.9598214286
30.8928571429,30.8928571429
30.1191964286,31.4330357143
29.71875,29.71875
28.4330357143,28.4330357143
30.78125,30.78125
27.0901339286,28.4821428571
