,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,2655,2384,2185,1141,1631,combine
0,40.440000000000005,40.440000000000005,40.43749999999999,20.339999999999993,24.752499999999998,27.205416666666665,30.63541666666666,42.4,24.752499999999998,24.752499999999998,34.06999999999999,34.06999999999999,35.54124999999999,23.772499999999997,24.752499999999998,24.752499999999998,13.722499999999997,13.722499999999997,14.457499999999996,13.722499999999997,13.722499999999997,13.722499999999997
1,33.82208333333333,33.82208333333333,31.368749999999995,19.849999999999994,24.2625,28.676249999999996,33.08625,35.04708333333333,24.2625,24.2625,35.04999999999999,35.04999999999999,37.50166666666666,24.2625,24.2625,24.2625,12.987499999999997,12.987499999999997,13.967499999999996,12.987499999999997,12.987499999999997,12.987499999999997
2,33.821666666666665,33.821666666666665,21.564999999999998,20.094999999999995,24.507499999999997,27.94083333333333,31.860833333333332,34.31166666666667,24.507499999999997,24.507499999999997,36.76499999999999,36.76499999999999,43.13833333333333,24.0175,24.507499999999997,24.507499999999997,12.252499999999998,12.252499999999998,14.212499999999997,12.252499999999998,12.252499999999998,12.252499999999998
3,47.792083333333345,47.792083333333345,34.31041666666667,11.760833333333329,12.496249999999996,13.724166666666662,17.154166666666665,49.75208333333334,12.496249999999996,12.496249999999996,25.490833333333327,25.490833333333327,33.08916666666665,10.291249999999996,12.496249999999996,12.496249999999996,8.820416666666665,8.820416666666665,10.780416666666662,8.820416666666665,8.820416666666665,8.820416666666665
4,37.49875000000001,37.49875000000001,35.290416666666665,22.05583333333333,27.20375,29.901666666666667,33.33166666666666,38.96875000000001,27.20375,27.20375,36.765833333333326,36.765833333333326,38.972500000000004,26.46875,27.20375,27.20375,14.212916666666665,14.212916666666665,15.192916666666664,14.212916666666665,14.212916666666665,14.212916666666665
5,29.410416666666666,29.410416666666666,31.858749999999997,19.359999999999996,23.772499999999997,30.147083333333327,35.53708333333333,30.635416666666668,23.772499999999997,23.772499999999997,34.559999999999995,34.559999999999995,35.05083333333333,24.752499999999998,23.772499999999997,23.772499999999997,12.987499999999999,12.987499999999999,13.4775,12.987499999999999,12.987499999999999,12.987499999999999
6,47.05708333333334,47.05708333333334,32.10458333333333,19.359166666666663,23.03625,22.302916666666665,24.262916666666666,48.52708333333333,23.03625,23.03625,34.06916666666665,34.06916666666665,41.66791666666666,20.341250000000002,23.03625,23.03625,12.252083333333331,12.252083333333331,14.45708333333333,12.252083333333331,12.252083333333331,12.252083333333331
7,33.08625,33.08625,22.790416666666662,16.17333333333333,19.115,24.01916666666666,28.91916666666666,33.82125,19.115,19.115,32.35333333333333,32.35333333333333,38.236249999999984,19.115,19.115,19.115,10.536666666666664,10.536666666666664,12.251666666666665,10.536666666666664,10.536666666666664,10.536666666666664
8,35.2925,35.2925,27.937499999999996,20.094999999999995,24.507499999999997,27.940833333333334,31.860833333333336,36.2725,24.507499999999997,24.507499999999997,35.785000000000004,35.785000000000004,40.197500000000005,24.0175,24.507499999999997,24.507499999999997,12.742499999999998,12.742499999999998,14.212499999999999,12.742499999999998,12.742499999999998,12.742499999999998
9,49.99875000000002,49.99875000000002,47.055416666666666,17.39833333333333,20.34,20.342083333333335,22.792083333333334,52.69375,20.34,20.34,29.658333333333328,29.658333333333328,32.599999999999994,17.889999999999997,20.34,20.34,12.496666666666663,12.496666666666663,13.476666666666665,12.496666666666663,12.496666666666663,12.496666666666663
10,33.08625,33.08625,22.790416666666662,16.17333333333333,19.114999999999995,24.01916666666666,28.91916666666667,33.82125,19.114999999999995,19.114999999999995,32.35333333333333,32.35333333333333,38.23624999999999,19.114999999999995,19.114999999999995,19.114999999999995,10.536666666666664,10.536666666666664,12.251666666666665,10.536666666666664,10.536666666666664,10.536666666666664
11,41.91000000000001,41.91000000000001,33.82,14.947499999999996,17.153749999999995,19.852083333333326,23.772083333333338,43.62500000000001,17.153749999999995,17.153749999999995,29.167499999999986,29.167499999999986,34.31499999999998,15.928749999999996,17.153749999999995,17.153749999999995,10.536249999999997,10.536249999999997,12.006249999999996,10.536249999999997,10.536249999999997,10.536249999999997
12,30.880416666666672,30.880416666666672,23.035416666666663,15.92833333333333,18.869999999999994,24.754583333333326,30.144583333333333,31.615416666666672,18.869999999999994,18.869999999999994,32.10833333333333,32.10833333333333,37.01083333333332,19.36,18.869999999999994,18.869999999999994,10.536666666666664,10.536666666666664,12.006666666666662,10.536666666666664,10.536666666666664,10.536666666666664
13,33.086666666666666,33.086666666666666,25.976666666666663,21.810833333333324,26.95875,30.637083333333333,34.55708333333333,33.821666666666665,26.95875,26.95875,37.99083333333333,37.99083333333333,42.15833333333334,26.71375,26.95875,26.95875,13.477916666666665,13.477916666666665,14.947916666666664,13.477916666666665,13.477916666666665,13.477916666666665
14,37.498333333333335,37.498333333333335,32.104166666666664,16.41833333333333,19.359999999999996,23.283749999999998,27.693749999999998,38.968333333333334,19.359999999999996,19.359999999999996,31.12833333333333,31.12833333333333,35.050416666666656,18.869999999999994,19.359999999999996,19.359999999999996,11.271666666666663,11.271666666666663,12.496666666666663,11.271666666666663,11.271666666666663,11.271666666666663
15,44.85166666666667,44.85166666666667,39.9475,20.829999999999995,25.242499999999996,25.734583333333337,28.184583333333336,46.81166666666667,25.242499999999996,25.242499999999996,34.559999999999995,34.559999999999995,37.992083333333326,23.2825,25.242499999999996,25.242499999999996,13.722499999999998,13.722499999999998,14.9475,13.722499999999998,13.722499999999998,13.722499999999998
