,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
0,28.022564232961912,28.022564232961912,23.55285891048352,23.55285891048352,24.31791800690339,24.148027140160018,24.066837200952325,28.268564502776208,24.31791800690339,24.31791800690339,24.31791800690339,24.31791800690339,24.826511904279535,24.31791800690339,24.31791800690339,24.31791800690339,23.971249634669007
1,31.135087999906222,31.135087999906222,31.33321490352492,31.33321490352492,31.961701352295584,31.5397717931171,31.33524969317036,31.135087999906222,31.961701352295584,31.961701352295584,31.961701352295584,31.961701352295584,32.67852208583316,31.961701352295584,31.961701352295584,31.961701352295584,31.77733364102994
2,33.812392445036224,33.8654926352559,30.108397713215208,30.029200201835295,30.964790834568408,30.576132031373756,30.388874632479755,34.019526346748904,30.964790834568408,30.964790834568408,30.964790834568408,30.964790834568408,31.362277735552066,30.964790834568408,30.964790834568408,30.964790834568408,30.507611938506038
3,33.005533417754,33.005533417754,33.71775961319692,33.71775961319692,29.70534791518027,29.566913176080877,29.500883739789415,33.4065547959279,29.70534791518027,29.70534791518027,29.70534791518027,29.70534791518027,27.643854918623504,29.70534791518027,29.70534791518027,29.70534791518027,28.925494521845835
4,32.793353340781316,32.86031552177301,32.31220857287757,32.19537645007284,31.304777202757496,31.149912137764954,31.075400062551395,32.9856449946683,31.304777202757496,31.304777202757496,31.304777202757496,31.304777202757496,31.07893251368966,31.304777202757496,31.304777202757496,31.304777202757496,31.046504618839442
5,37.741766714899626,37.737266934878654,35.51267581207214,35.23373745094189,34.07087871174555,33.84249503213378,33.73342772667012,38.02933678346859,34.07087871174555,34.07087871174555,34.07087871174555,34.07087871174555,33.90765316758642,34.07087871174555,34.07087871174555,34.07087871174555,33.45819459735217
6,33.02406039180986,33.02406039180986,31.812539710892974,31.812539710892974,27.036544712666224,27.036544712666224,27.036544712666224,33.33369453613823,27.036544712666224,27.036544712666224,27.036544712666224,27.036544712666224,26.96891203201338,27.036544712666224,27.036544712666224,27.036544712666224,26.92840417530477
7,30.104037958861458,29.934742627764084,30.782211730926996,30.601937948281577,30.66003548129528,30.66003548129528,30.66003548129528,30.27696508505938,30.66003548129528,30.66003548129528,30.66003548129528,30.66003548129528,30.370053820295066,30.66003548129528,30.66003548129528,30.66003548129528,30.2646895384232
8,31.4424123256652,31.499736665565948,27.396835462026147,27.308970242656272,24.330224540486185,24.04623324625571,23.911095810463035,31.778242811560183,24.330224540486185,24.330224540486185,24.330224540486185,24.330224540486185,24.097471355191725,24.330224540486185,24.330224540486185,24.330224540486185,23.767374757367353
9,33.13310905596222,33.19884434305336,31.16015149880647,31.05816118495228,25.994208833067855,25.994208833067855,25.994208833067855,33.51441189640518,25.994208833067855,25.994208833067855,25.994208833067855,25.994208833067855,25.380726470896693,25.994208833067855,25.994208833067855,25.994208833067855,25.635072905243376
10,32.42828594063551,32.42828594063551,28.628224168600102,28.628224168600102,26.30376445990012,26.30376445990012,26.30376445990012,32.90509771622454,26.30376445990012,26.30376445990012,26.30376445990012,26.30376445990012,26.198989357097982,26.30376445990012,26.30376445990012,26.30376445990012,25.605423151393236
11,34.146615630946776,34.146615630946776,32.41210838560182,32.41210838560182,30.86661310804774,30.86661310804774,30.86661310804774,34.419137208687786,30.86661310804774,30.86661310804774,30.86661310804774,30.86661310804774,30.923245217180952,30.86661310804774,30.86661310804774,30.86661310804774,30.63612175505373
12,33.64462407350718,33.64462407350718,29.518908540604468,29.518908540604468,27.271780679460065,27.009590871533376,26.884742973699876,34.0189027565838,27.271780679460065,27.271780679460065,27.271780679460065,27.271780679460065,27.045948398270394,27.271780679460065,27.271780679460065,27.271780679460065,26.55830370551338
13,26.462258119100582,26.462258119100582,26.56051154125864,26.56051154125864,25.442041509880372,25.246072858207167,25.15147138553017,26.591834550513898,25.442041509880372,25.442041509880372,25.442041509880372,25.442041509880372,25.11528126175661,25.442041509880372,25.442041509880372,25.442041509880372,25.194138604048366
14,34.976363433719335,34.976363433719335,33.62552848938551,33.62552848938551,32.486001996464346,32.35004429966791,32.28496723008433,35.23753462134484,32.486001996464346,32.486001996464346,32.486001996464346,32.486001996464346,32.40111736021578,32.486001996464346,32.486001996464346,32.486001996464346,32.080718181605896
15,35.844001935636385,35.91413602177388,36.19849529232633,36.076741465408226,33.17786982599209,32.919044234809334,32.79468375906593,36.16218252210318,33.17786982599209,33.17786982599209,33.17786982599209,33.17786982599209,31.969424998925223,33.17786982599209,33.17786982599209,33.17786982599209,32.56723674258562
16,30.95047779460417,31.03516901378637,31.162905910102552,31.03215495947021,28.692103949477445,28.692103949477445,28.692103949477445,31.301331357658007,28.692103949477445,28.692103949477445,28.692103949477445,28.692103949477445,27.652662370746086,28.692103949477445,28.692103949477445,28.692103949477445,28.209798356835762
17,32.83042230991888,32.90423329979927,30.64882338299311,30.547744129944707,31.4058040131802,31.255628232215656,31.183476378486393,33.092696525567895,31.4058040131802,31.4058040131802,31.4058040131802,31.4058040131802,31.912774140355353,31.4058040131802,31.4058040131802,31.4058040131802,31.048341869689963
18,28.37702503787175,28.37702503787175,28.065315452147896,28.065315452147896,28.369083104507915,28.369083104507915,28.369083104507915,28.481436636116918,28.369083104507915,28.369083104507915,28.369083104507915,28.369083104507915,28.601243729200707,28.369083104507915,28.369083104507915,28.369083104507915,28.242052594701835
19,36.07606676639422,36.146952100979085,35.02032347352715,34.92420294621727,31.381124498046667,31.25987403624501,31.20233631362516,36.459844963492436,31.381124498046667,31.381124498046667,31.381124498046667,31.381124498046667,30.97919890445692,31.381124498046667,31.381124498046667,31.381124498046667,30.868565240386538
20,31.102346680718785,31.102346680718785,27.62354746881553,27.62354746881553,28.771638225698517,28.620324929106218,28.547896645062007,31.45537038711317,28.771638225698517,28.771638225698517,28.771638225698517,28.771638225698517,28.928849490727124,28.771638225698517,28.771638225698517,28.771638225698517,28.054215827826763
21,37.75539443639305,37.70198247913686,36.018719524581606,35.827518400831295,34.61929295583468,34.50942182595798,34.457310710915486,38.080706257206145,34.61929295583468,34.61929295583468,34.61929295583468,34.61929295583468,34.55382365307231,34.61929295583468,34.61929295583468,34.61929295583468,34.00303008206629
22,30.668988229930555,30.798033618429354,30.9674813542944,30.714645351161373,29.92629701211199,29.59104602344947,29.4283743382212,30.780624966581385,29.92629701211199,29.92629701211199,29.92629701211199,29.92629701211199,30.08870695444515,29.92629701211199,29.92629701211199,29.92629701211199,29.872143983826735
23,29.917583729146248,29.978309547626818,25.577682831867687,25.481838303649393,21.88861583868046,21.88861583868046,21.88861583868046,30.268889521373968,21.88861583868046,21.88861583868046,21.88861583868046,21.88861583868046,22.07658282089008,21.88861583868046,21.88861583868046,21.88861583868046,21.72149823824972
24,31.109108151793745,31.249533299372185,30.561346579656874,30.31422233398518,30.466108101579742,30.466108101579742,30.466108101579742,31.209247072897206,30.466108101579742,30.466108101579742,30.466108101579742,30.466108101579742,31.34458713808722,30.466108101579742,30.466108101579742,30.466108101579742,30.7773243600204
25,30.44670154157761,30.509334574691664,30.59306903298757,30.470120594569675,26.908624082252885,26.750027271904205,26.67415890582744,30.67605525797729,26.908624082252885,26.908624082252885,26.908624082252885,26.908624082252885,26.395470931852792,26.908624082252885,26.908624082252885,26.908624082252885,26.740112173429996
26,31.434300472421462,31.434300472421462,31.67486216003383,31.67486216003383,31.014715316934254,30.54692842481018,30.319121956126565,31.545421681245898,31.014715316934254,31.014715316934254,31.014715316934254,31.014715316934254,30.58445432226111,31.014715316934254,31.014715316934254,31.014715316934254,30.448870829012773
27,35.47012970696007,35.47012970696007,34.00242319096012,34.00242319096012,32.85419362954475,32.729754141919194,32.67045661931106,35.83692697151787,32.85419362954475,32.85419362954475,32.85419362954475,32.85419362954475,32.770303114107385,32.85419362954475,32.85419362954475,32.85419362954475,32.22376993847273
28,28.529502082013614,28.529502082013614,30.844938629337864,30.844938629337864,30.96996894074122,30.798813381594524,30.71609571853943,28.85546393748711,30.96996894074122,30.96996894074122,30.96996894074122,30.96996894074122,29.58618925718391,30.96996894074122,30.96996894074122,30.96996894074122,30.109810108366766
29,35.725140207662484,35.642453986650196,32.66621363631442,32.45883402389057,27.049643708594477,26.932076343840933,26.876936421931937,36.11465749789794,27.049643708594477,27.049643708594477,27.049643708594477,27.049643708594477,26.423310569051928,27.049643708594477,27.049643708594477,27.049643708594477,26.335298727138433
