,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,2262,1161,704,563,943,1034,combine
0,24.21378462962252,24.156420604267023,24.38598333742836,28.52211642878072,25.241541030407465,25.241541030407465,25.195167372142148,35.61350504067313,30.62359736086721,25.652867960822327,26.343936624183073,26.343936624183073,23.791959533874856,32.04803610027634,28.741959303697172,25.508672286006416,29.145943992568654,28.963056830409645,27.74371431583128,27.65009485656285,28.35491897700129,26.170543961063338,13.378268330603968
1,25.56106688791995,26.3583340783255,25.56106688791995,24.778937570351655,25.624850238461683,25.624850238461683,26.521146520397835,34.506530514397205,28.44939103038939,27.309573089077983,27.403340779865427,27.403340779865427,26.719472011087383,27.206729313460254,30.320444586712398,27.040440535593614,25.432789151771413,26.564135402446045,22.82436506123923,25.245303249393665,27.742112018207436,25.47798528720181,17.346991416898454
2,26.89370863303277,26.909047167954125,27.160902706525306,25.546453081868385,27.281078931968725,27.281078931968725,27.34485719121042,28.71256295104895,27.27047050335507,26.506714329604904,26.68782421769071,26.68782421769071,22.0416091308444,29.441490171620746,25.722694657611555,27.002897446622665,25.506869460588206,25.473009737055076,26.292738585162486,25.70484544639545,26.827605945541077,23.98189712026927,17.06778776616258
3,26.25499961057478,26.29368072662795,26.058348881121695,29.094513937889584,26.83758868830365,26.83758868830365,26.86812439776633,37.0616294458229,31.602148721980182,26.88356159511722,27.205965728456487,27.205965728456487,25.221064761272626,30.298885314183615,31.146771696523942,26.707114147540228,29.927861933922,30.089819062565812,25.26610949803445,28.992699505485596,30.581486103649258,29.74235563929594,17.353639090389294
4,23.572335784961453,24.231695538155105,23.9178471597343,24.987009527516598,25.333221600630793,25.333221600630793,25.675863602433502,30.807398707586543,29.28348760120187,26.802963379026504,27.126325462121166,27.126325462121166,23.550756968345016,28.550124697738365,26.62226089798748,26.249574042942058,26.309338163765823,25.846699931940922,23.747492580189466,26.14296604790764,25.150261240168422,22.6505526677352,17.86684363670488
5,28.45692324846857,27.598442717818664,28.041561878114113,24.993570886150412,26.425743168115055,26.425743168115055,25.898696075235836,31.268495404668823,25.363914625471462,24.63781970873234,24.823161949410604,24.823161949410604,20.975615474909958,26.963454610848398,24.815110511127834,25.35622838571853,24.326351202358993,26.37093796524247,27.52210807253707,23.97212329202829,25.06839351832789,24.267182618581618,17.194164019985205
6,23.720762402889985,24.413130052788375,23.499198562438746,23.96039121373824,22.34791063342359,22.34791063342359,23.322922771440204,31.294149248373678,25.83608845027158,24.03718923689408,24.30323044370851,24.30323044370851,24.23228254564136,27.51002667443645,25.967384620682566,23.74783322774565,24.86074487688036,26.524541793814176,25.712570486546866,23.99210176527652,24.68515762792259,24.20642558130128,14.410902120821497
7,23.69796235831042,23.794670237907674,23.844663649363603,26.497840236130322,26.439863734423287,26.439863734423287,25.95154115279338,31.243548847968356,28.514967143904425,25.924347924692587,26.080324733506064,26.080324733506064,26.516642997056273,26.403616297578324,25.699000778739258,25.44642816605616,26.85209830887976,25.817960543051502,23.151663372705578,27.344134771651788,26.963490867163138,25.417271524118586,15.612042506281771
8,28.505814161774804,27.88755608437165,28.11887769945528,24.318277098216498,26.589914888582314,26.589914888582314,26.086800463020296,31.797416081926844,26.651411372402507,25.260443941883242,25.63046804198632,25.63046804198632,19.438469418483887,29.054231819178494,26.101930157532756,25.968482523075586,22.666281563942015,24.352901831777775,26.2018101241508,23.39566368845041,23.3253444185416,20.93482774604105,13.661417632543452
9,24.589005522064177,23.886779607138333,24.778207008661916,26.419323579483176,26.477935263787714,26.477935263787714,25.692609612842922,34.58818043171573,28.24846915638947,25.380799818427256,25.339840243966485,25.339840243966485,25.30124117635541,28.213862041238723,28.44257617416321,25.31178851611666,25.788688734921493,26.25020666096916,23.674534158631403,26.273739632851502,29.777557216502018,27.23671505735199,15.994001239246721
