,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
0,24.421185934789047,22.66642076186371,23.442337285019498,40.33260891063782,22.498668268280987,22.498668268280987,22.498668268280987,33.78775886892493,27.230146370973024,22.498668268280987,22.465943856971943,22.465943856971943,22.07156314913273,21.631429274588825,21.726804278444778,22.088448233966442,20.66999375534869
1,25.406056479630088,22.20354758903319,23.17892513602687,38.256103118929325,22.103246698514333,22.103246698514333,22.103246698514333,31.254527696614797,25.966446541642927,22.103246698514333,22.047074531207432,22.047074531207432,23.04327638296122,21.66886232858995,21.754161405614752,20.0756787566065,21.18818259894307
2,25.481568545489143,24.75709525648075,25.90531949233593,34.370749308096265,24.463168056991627,24.463168056991627,24.463168056991627,30.531982444643194,29.92997691535772,24.463168056991627,24.42403304439802,24.42403304439802,23.739991225453632,24.346674847992,24.396982638149208,23.964508770583734,21.60498795684424
3,21.161906199584195,19.065610623883476,20.54009755051361,37.63251030078197,18.781023417678405,18.781023417678405,18.781023417678405,32.837302362732814,30.09612601954968,18.781023417678405,18.74432507761708,18.74432507761708,17.959207661980912,19.472723644982135,19.42883259884253,18.550733910424803,13.399389607222927
4,20.721665380800026,18.267610900169732,19.710241465171972,36.33251356779277,18.030989089300164,18.030989089300164,18.030989089300164,29.39992504438378,27.591929614402723,18.030989089300164,17.942146514240193,17.942146514240193,17.834785599625675,18.924505159672247,18.941986428201083,18.018148013770833,19.814381898005298
5,25.368492463017073,23.704035349411583,24.93220740636188,36.84085429770346,23.501276691997955,23.501276691997955,23.501276691997955,33.92999908862136,20.69515518554635,23.501276691997955,23.437621932400774,23.437621932400774,22.581262760221225,24.478142818566813,24.550529334728907,22.622065161117504,17.67306538210053
6,21.424104731317513,19.60881902065026,20.701309345434765,37.26833608595082,19.356616280903893,19.356616280903893,19.356616280903893,34.10597948251213,28.686688891164515,19.356616280903893,19.28174234466776,19.28174234466776,18.73115291124963,20.33069483847969,20.37535929650171,18.964600906385073,24.17479235452945
7,23.406399207185924,21.636358647851576,22.985166748612865,37.11053441358045,21.381756105470995,21.381756105470995,21.381756105470995,32.51512850256726,26.206906714422853,21.381756105470995,21.367275255543323,21.367275255543323,21.654839505293037,22.35511186421438,22.461517042402857,21.496263360443333,21.958767238061988
8,25.492380897949765,22.805079960394792,24.125346836885058,37.902553072116596,22.511583688266935,22.511583688266935,22.511583688266935,33.0652680525142,26.78662624979402,22.511583688266935,22.49825010631169,22.49825010631169,22.12139308800073,22.140852408717585,22.174874915959766,22.671397500272995,16.771223669864263
9,25.06352057043494,20.815824841839774,22.736115996699716,35.39390899358467,20.54413060107062,20.54413060107062,20.54413060107062,30.483652900429213,27.324975107315,20.54413060107062,20.494397223106162,20.494397223106162,21.05402181568606,21.42199671796762,21.524128771790398,20.59446081240891,21.769618875855404
10,27.505463199992718,25.6690735231808,27.26987330652356,36.87938080574814,25.283482272941637,25.283482272941637,25.283482272941637,32.06581306529528,25.56646255125287,25.283482272941637,25.24213761519843,25.24213761519843,24.17548775102583,24.799328951839374,24.87856103926864,24.877777541103136,18.21113120720824
11,26.329785791877498,23.534648594392447,24.778151259651192,36.52366490373056,23.33602398735615,23.33602398735615,23.33602398735615,30.68455937438242,24.35049176884556,23.33602398735615,23.27030816297885,23.27030816297885,22.535878460801122,24.174178331434558,24.2671030377784,22.22070485969197,18.506995201399263
12,28.645299552658518,26.262156045417257,27.46424845839797,34.71458185524658,26.110344843493618,26.110344843493618,26.110344843493618,32.35344755378296,28.656791972477418,26.110344843493618,26.087175971228586,26.087175971228586,26.691668017163362,26.066313790319192,26.1571639635375,25.073867514881826,19.602662727292945
13,23.17916068368309,21.830544392239478,22.95090290498058,38.323131805537706,21.688435901331236,21.688435901331236,21.688435901331236,32.1106694082536,18.912839285685106,21.688435901331236,21.62317988783191,21.62317988783191,21.248936918204787,22.488689437479117,22.52553678691058,21.28617784818626,16.405424393732137
14,27.33548450978353,25.94966640366574,27.386045208351025,36.33634827763855,25.609889487041166,25.609889487041166,25.609889487041166,30.904868217458255,31.619472568948098,25.609889487041166,25.577430919885956,25.577430919885956,24.056513287225595,25.22137264610803,25.25928589343242,25.733710525002323,18.35570297042479
15,26.590497897962315,24.514237812717354,26.08714660222834,34.19844093837298,24.334312248662066,24.334312248662066,24.334312248662066,32.313882379892675,29.816105580709227,24.334312248662066,24.273084444741226,24.273084444741226,24.355697374852245,24.233640842051337,24.27123636038219,23.87575494094375,21.69989985088552
16,25.728769924855598,24.75997785509138,25.82435006256394,36.67004369530236,24.473200966331753,24.473200966331753,24.473200966331753,33.23256480992934,25.546853595215683,24.473200966331753,24.441760379758627,24.441760379758627,23.42599192875627,25.359059870950688,25.459490807041806,24.095861017067765,18.022361294108624
17,23.187283122767628,21.11705705384594,22.544086599713562,36.633539159963995,20.8335514458326,20.8335514458326,20.8335514458326,33.203723804138875,27.1303889024835,20.8335514458326,20.80639981795542,20.80639981795542,19.66320732895675,21.841307779949023,21.904073400590622,20.490289362374703,15.28312437348413
18,26.20171371083608,24.19162333408946,25.207505439085768,33.39535883000234,24.003672042803398,24.003672042803398,24.003672042803398,32.71213943571314,28.433972908909784,24.003672042803398,23.969746149292828,23.969746149292828,23.241129116619625,24.762923180867375,24.836561473886718,22.711261757449424,21.715231152350185
19,24.758774447735618,23.09868429486507,24.057735966756184,34.104628183553935,22.932955665122225,22.932955665122225,22.932955665122225,32.961621814094414,27.648515233469308,22.932955665122225,22.932955665122225,22.932955665122225,22.71725858325475,23.995205280670937,24.07624090579437,21.97002588843403,16.914028865457766
20,26.506358624648186,24.231903969766798,25.572557794515706,33.00771597439232,24.020400880533582,24.020400880533582,24.020400880533582,28.346616167610666,28.935415800338202,24.020400880533582,23.902710399901064,23.902710399901064,23.5515881842393,24.0226066349691,24.089324188240607,23.42643207017367,25.47703708168472
21,24.304144211351154,23.075473226250086,24.47387718804245,35.729109392762645,22.671670740239815,22.671670740239815,22.671670740239815,32.24678564064713,24.12198879413999,22.671670740239815,22.671670740239815,22.671670740239815,21.811481242685012,23.734171642137873,23.808651449549885,21.140152899527113,21.75397732334516
22,26.75858051886563,24.599285718210474,25.549577049035772,35.93520112861268,24.419281590264188,24.419281590264188,24.419281590264188,31.556244360725916,29.970416603454403,24.419281590264188,24.33585216222227,24.33585216222227,24.13855359888313,24.259713233132956,24.323564996806,23.29192418976025,18.486484210404594
23,25.532495581422996,23.79677381171981,24.981590233917945,36.64573692070523,23.507969283758943,23.507969283758943,23.507969283758943,32.13469803810205,33.92508239545575,23.507969283758943,23.453357745501208,23.453357745501208,22.62947000297145,22.6733234135489,22.73315825972138,23.695356805793114,21.944355843464976
24,24.650071071827643,21.50477846003964,23.049585906509,37.695562621940205,21.261080933516492,21.261080933516492,21.261080933516492,32.49027278811543,22.639869125063417,21.261080933516492,21.22460530030762,21.22460530030762,22.58628508290272,22.247075593469326,22.315581810440474,21.309437811593103,22.724151151109282
25,26.697293487139508,23.35209679269476,25.054265548082746,36.29265779529179,23.08748068676049,23.08748068676049,23.08748068676049,31.978157179790465,31.05407989546375,23.08748068676049,22.99793735567137,22.99793735567137,23.085989000990324,22.369691941072,22.48267048537264,23.20341014725074,22.6616002863536
26,26.38433734973488,23.257518873556705,24.616970884705974,35.1458901416105,22.940285777175088,22.940285777175088,22.940285777175088,31.22591602400899,20.140061110594015,22.940285777175088,22.91967487016005,22.91967487016005,22.489453613775364,23.89371387238461,23.981329442842696,22.993053041165414,18.096727642991574
27,23.95138408398274,21.89981319203782,23.03949110014902,38.23362936151689,21.617646584356816,21.617646584356816,21.617646584356816,34.72874990773273,30.46537923358503,21.617646584356816,21.622991894313298,21.622991894313298,21.94032088679162,20.539472377314404,20.574957852092552,21.73382635786543,20.884259133099786
28,27.152099340849958,24.121721816334247,24.954234112748203,37.99421151256515,24.049458500220876,24.049458500220876,24.049458500220876,30.50895607219927,32.000937930965996,24.049458500220876,24.049458500220876,24.049458500220876,24.642733367996208,22.469737912271114,22.5529517392701,22.880291041720735,17.350738530058642
29,25.37504565816279,23.608275149583914,24.825062509798133,39.61680995972058,23.388803606722732,23.388803606722732,23.388803606722732,32.416986439923036,24.178456122373454,23.388803606722732,23.38284182570959,23.38284182570959,23.177192927531152,22.664959797347635,22.73884935861633,22.445069700184803,16.597743461085305
