,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,2819,260,1966,1558,1506,combine
0,31.565052093040546,31.565052093040546,31.565052093040546,31.565052093040546,16.241570281065965,16.241570281065965,16.241570281065965,31.565052093040546,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965,19.626011281744663,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965,16.241570281065965
1,31.649541406031798,31.649541406031798,31.649541406031798,31.649541406031798,16.264178370023743,16.264178370023743,16.264178370023743,31.649541406031798,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743,15.40446245150779,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743,16.264178370023743
2,34.39303541196218,34.39303541196218,34.39303541196218,34.39303541196218,16.747411042408217,16.747411042408217,16.747411042408217,34.39303541196218,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217,16.56986065877086,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217,16.747411042408217
3,32.942646884642315,32.942646884642315,32.942646884642315,32.942646884642315,18.133217325195506,18.133217325195506,18.133217325195506,32.942646884642315,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506,17.5987410755965,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506,18.133217325195506
4,26.312843377776115,26.312843377776115,26.312843377776115,26.312843377776115,13.487318470467345,13.487318470467345,13.487318470467345,26.312843377776115,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345,12.805530427272803,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345,13.487318470467345
5,32.52526489505514,32.52526489505514,32.52526489505514,32.52526489505514,16.91858654791294,16.91858654791294,16.91858654791294,32.52526489505514,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294,14.774904692011,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294,16.91858654791294
6,31.26010342301055,31.26010342301055,31.26010342301055,31.26010342301055,16.62982781510901,16.62982781510901,16.62982781510901,31.26010342301055,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901,15.285038556695028,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901,16.62982781510901
7,32.79316419898845,32.79316419898845,32.79316419898845,32.79316419898845,16.669134975232243,16.669134975232243,16.669134975232243,32.79316419898845,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243,15.444344374565505,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243,16.669134975232243
8,34.09611544631058,34.09611544631058,34.09611544631058,34.09611544631058,17.256058682544264,17.256058682544264,17.256058682544264,34.09611544631058,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.633827150017947,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264
9,32.42410047749809,32.42410047749809,32.42410047749809,32.42410047749809,16.94852719980188,16.94852719980188,16.94852719980188,32.42410047749809,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188,19.255132379283268,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188,16.94852719980188
10,33.22685788407451,33.22685788407451,33.22685788407451,33.22685788407451,16.197584395820886,16.197584395820886,16.197584395820886,33.22685788407451,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886,15.548022855611407,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886,16.197584395820886
11,34.09611544631058,34.09611544631058,34.09611544631058,34.09611544631058,17.256058682544264,17.256058682544264,17.256058682544264,34.09611544631058,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.633827150017947,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264,17.256058682544264
12,34.13067561859592,34.13067561859592,34.13067561859592,34.13067561859592,17.02677280660643,17.02677280660643,17.02677280660643,34.13067561859592,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643,15.284265230503024,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643,17.02677280660643
13,32.68486914785068,32.68486914785068,32.68486914785068,32.68486914785068,16.774852603529183,16.774852603529183,16.774852603529183,32.68486914785068,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183,15.938220473486739,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183,16.774852603529183
14,34.51883276683056,34.51883276683056,34.51883276683056,34.51883276683056,16.596302416384916,16.596302416384916,16.596302416384916,34.51883276683056,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916,16.71432545227821,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916,16.596302416384916
15,33.97224103645447,33.97224103645447,33.97224103645447,33.97224103645447,16.53310327482726,16.53310327482726,16.53310327482726,33.97224103645447,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726,16.080320613686812,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726,16.53310327482726
16,30.496888724285814,30.496888724285814,30.496888724285814,30.496888724285814,15.356053454765897,15.356053454765897,15.356053454765897,30.496888724285814,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897,13.821922451661356,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897,15.356053454765897
