,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,658,1162,2205,45,28,combine
0,38.25957332988196,38.30909176081393,37.013411899763284,36.94211237140533,34.681547487876685,34.40732756483489,34.27595973856896,38.56951117338468,34.681547487876685,34.681547487876685,34.681547487876685,34.681547487876685,34.47573611196052,34.681547487876685,34.681547487876685,34.681547487876685,34.131391941234305,34.17549233678336,34.17549233678336,33.76558765279321,34.17549233678336,34.17549233678336
1,31.177975581884976,31.224060564792754,30.04243851876619,29.96065470168912,28.604800040982898,28.36662999696325,28.252318627789716,31.360424604660817,28.604800040982898,28.604800040982898,28.604800040982898,28.604800040982898,28.79072118689524,28.604800040982898,28.604800040982898,28.604800040982898,28.433063605598324,28.433063605598324,28.433063605598324,27.950536606930903,28.433063605598324,28.433063605598324
2,32.46409105694853,32.46409105694853,31.55786310646134,31.55786310646134,29.24605673354168,29.012823827775513,28.900903419470097,32.76618134836353,29.24605673354168,29.24605673354168,29.24605673354168,29.24605673354168,28.47421672050267,29.24605673354168,29.24605673354168,29.24605673354168,28.58507222310275,28.58507222310275,28.58507222310275,28.42987429015201,28.58507222310275,28.58507222310275
3,28.599478446024417,28.697495253874575,25.12784864218613,24.966391517089843,25.67461702807778,25.41343423346127,25.288014762242298,28.797620329037336,25.67461702807778,25.67461702807778,25.67461702807778,25.67461702807778,26.235838744270872,25.67461702807778,25.67461702807778,25.67461702807778,25.425461124326056,25.54910085727841,25.54910085727841,24.885622914569645,25.54910085727841,25.54910085727841
4,29.22281055298043,29.22281055298043,28.449421227045136,28.449421227045136,28.8982839522456,28.8982839522456,28.8982839522456,29.383696965913177,28.8982839522456,28.8982839522456,28.8982839522456,28.8982839522456,29.401344605568376,28.8982839522456,28.8982839522456,28.8982839522456,28.61719751101801,28.762338893340797,28.762338893340797,28.595683453169052,28.762338893340797,28.762338893340797
5,34.793292132027624,34.64885775007043,33.51112869572642,33.40258966699347,33.07715514694976,32.64539662211787,32.43607815618044,34.940367247420504,33.07715514694976,33.07715514694976,33.07715514694976,33.07715514694976,32.78230246055614,33.07715514694976,33.07715514694976,33.07715514694976,32.355996177144426,32.355996177144426,32.355996177144426,31.99977194389889,32.355996177144426,32.355996177144426
6,34.846118989284655,34.846118989284655,32.356702839062336,32.356702839062336,31.452859879753138,31.24573037417088,31.146680971468882,35.17786380884783,31.452859879753138,31.452859879753138,31.452859879753138,31.452859879753138,31.382771540105598,31.452859879753138,31.452859879753138,31.452859879753138,30.67172111997529,30.824188446488183,30.824188446488183,30.617321314274676,30.824188446488183,30.824188446488183
7,25.73543101221768,25.73543101221768,24.59529365862189,24.59529365862189,23.043065594664267,23.043065594664267,23.043065594664267,25.94549855725681,23.043065594664267,23.043065594664267,23.043065594664267,23.043065594664267,22.947225972787077,23.043065594664267,23.043065594664267,23.043065594664267,22.89170802176732,22.89170802176732,22.89170802176732,22.723976646163514,22.89170802176732,22.89170802176732
8,30.701455212316024,30.520773092335755,27.613127973149627,27.499560332149642,25.632272161356394,25.51209795673116,25.45502940179315,30.884743258668127,25.632272161356394,25.632272161356394,25.632272161356394,25.632272161356394,25.78176368019726,25.632272161356394,25.632272161356394,25.632272161356394,25.34163471140238,25.34163471140238,25.34163471140238,24.9760754230616,25.34163471140238,25.34163471140238
9,35.072398518580876,35.072398518580876,36.65321246703823,36.65321246703823,37.28563640950143,37.0462911836197,36.93014895926966,35.29053257439756,37.28563640950143,37.28563640950143,37.28563640950143,37.28563640950143,37.226400741326664,37.28563640950143,37.28563640950143,37.28563640950143,36.58103665309917,36.69892730563954,36.69892730563954,36.4433603470456,36.69892730563954,36.69892730563954
