,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,246,1468,1346,2160,306,combine
0,46.44333333333333,46.384761904761895,42.974761904761905,43.09238095238095,41.740952380952386,41.85857142857143,41.917619047619056,46.56095238095237,41.740952380952386,41.740952380952386,41.740952380952386,41.740952380952386,41.85857142857143,41.740952380952386,41.740952380952386,41.740952380952386,39.38904761904762,39.44761904761905,40.3857142857143,39.330000000000005,39.38904761904762,39.330000000000005
1,51.029999999999994,51.029999999999994,47.61761904761905,47.61761904761905,50.970000000000006,51.08761904761906,51.146666666666675,51.08857142857143,50.970000000000006,50.970000000000006,50.970000000000006,50.970000000000006,50.44142857142858,50.970000000000006,50.970000000000006,50.970000000000006,48.55952380952382,48.55952380952382,49.49857142857144,48.55952380952382,48.55952380952382,48.55952380952382
2,48.029999999999994,48.029999999999994,49.147619047619045,49.147619047619045,47.736666666666686,47.97190476190478,48.09000000000002,48.08904761904761,47.736666666666686,47.736666666666686,47.736666666666686,47.736666666666686,48.089523809523826,47.736666666666686,47.736666666666686,47.736666666666686,45.56095238095238,45.56095238095238,46.55904761904763,45.56095238095238,45.56095238095238,45.56095238095238
3,47.3842857142857,47.208095238095225,34.62571428571429,34.860952380952384,32.86238095238095,33.09761904761905,33.21571428571429,47.56047619047619,32.86238095238095,32.86238095238095,32.86238095238095,32.86238095238095,32.80380952380953,32.86238095238095,32.86238095238095,32.86238095238095,30.80476190476191,30.863333333333333,31.567142857142862,30.74571428571429,30.80476190476191,30.74571428571429
4,51.96952380952381,51.85238095238095,43.796190476190475,44.03142857142858,47.14809523809525,47.38333333333334,47.50142857142858,52.086666666666666,47.14809523809525,47.14809523809525,47.14809523809525,47.14809523809525,46.50142857142858,47.14809523809525,47.14809523809525,47.14809523809525,44.737619047619056,44.85476190476191,45.67714285714287,44.61952380952381,44.737619047619056,44.61952380952381
5,54.85095238095238,54.73333333333333,46.8547619047619,46.97238095238095,40.68095238095239,40.68095238095239,40.68095238095239,55.02761904761904,40.68095238095239,40.68095238095239,40.68095238095239,40.68095238095239,41.21047619047621,40.68095238095239,40.68095238095239,40.68095238095239,38.50571428571429,38.50571428571429,39.328571428571436,38.50571428571429,38.50571428571429,38.50571428571429
6,60.61238095238096,60.49476190476191,34.273809523809526,34.39142857142857,32.15666666666667,32.15666666666667,32.15666666666667,60.96428571428572,32.15666666666667,32.15666666666667,32.15666666666667,32.15666666666667,32.50952380952381,32.15666666666667,32.15666666666667,32.15666666666667,30.45142857142857,30.45142857142857,31.21428571428572,30.45142857142857,30.45142857142857,30.45142857142857
7,54.087142857142865,54.087142857142865,36.97761904761905,36.97761904761905,39.976190476190474,39.976190476190474,39.976190476190474,54.321428571428584,39.976190476190474,39.976190476190474,39.976190476190474,39.976190476190474,39.44761904761905,39.976190476190474,39.976190476190474,39.976190476190474,37.80095238095238,37.80095238095238,38.62190476190477,37.80095238095238,37.80095238095238,37.80095238095238
8,60.31809523809525,60.25952380952382,43.15,43.26761904761905,41.562857142857155,41.562857142857155,41.562857142857155,60.61142857142859,41.562857142857155,41.562857142857155,41.562857142857155,41.562857142857155,41.50428571428573,41.562857142857155,41.562857142857155,41.562857142857155,39.387619047619054,39.44619047619048,40.21000000000001,39.328571428571436,39.387619047619054,39.328571428571436
9,49.3847619047619,49.3847619047619,41.44571428571429,41.44571428571429,35.27333333333334,35.27333333333334,35.27333333333334,49.62,35.27333333333334,35.27333333333334,35.27333333333334,35.27333333333334,35.62666666666668,35.27333333333334,35.27333333333334,35.27333333333334,33.039523809523814,33.039523809523814,33.80190476190477,33.039523809523814,33.039523809523814,33.039523809523814
