,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,2262,1161,704,563,943,1034,combine
0,36.66674999999999,36.19,36.5475,39.762249999999995,38.927499999999995,38.927499999999995,38.92774999999999,55.356500000000004,42.50025,38.927499999999995,38.57075,38.57075,37.62,53.809749999999994,56.786,38.808499999999995,34.40474999999999,37.738249999999994,40.119249999999994,33.690749999999994,39.64175000000001,42.61925000000001,16.309249999999995
1,44.88075,43.928000000000004,44.88075,40.59624999999999,44.642,44.642,43.689750000000004,47.38074999999999,44.167500000000004,43.2135,43.3325,43.3325,40.71475,55.47675,62.61875000000002,43.3325,34.76275,36.19025,35.595749999999995,34.643499999999996,33.80949999999999,38.69124999999998,17.856249999999992
2,40.35725,39.880999999999986,39.64274999999999,39.52374999999999,45.357000000000006,45.357000000000006,45.23825000000001,42.61825,43.92975,46.66675,46.54775,46.54775,48.0955,49.16725,65.35725,45.237500000000004,38.215250000000005,39.404250000000005,41.7855,37.500249999999994,36.0705,38.80949999999999,17.97549999999999
3,37.61824999999999,37.379999999999995,37.85649999999999,38.92849999999999,37.73775,37.73775,37.61875,50.951499999999996,44.0475,38.21325,38.21325,38.21325,35.714999999999996,58.68999999999998,60.95225000000001,37.73775,34.28675,36.42875,35.476749999999996,35.23899999999999,37.5,41.071999999999996,19.285249999999998
4,46.785999999999994,45.11924999999999,46.309749999999994,43.690999999999995,40.832499999999996,40.832499999999996,40.23774999999999,56.19050000000002,43.21525,39.99949999999999,39.99949999999999,39.99949999999999,39.405249999999995,43.094500000000004,56.071250000000006,39.76099999999999,36.666500000000006,41.785250000000005,45.357499999999995,36.309250000000006,35.951750000000004,44.28649999999999,15.356
5,39.642500000000005,39.40425,39.5235,36.66699999999999,42.97574999999999,42.97574999999999,43.33324999999999,38.570499999999996,42.26299999999999,45.237999999999985,45.59524999999999,45.59524999999999,44.406249999999986,56.190250000000006,67.38074999999999,43.69,34.1675,33.33275,34.88074999999999,33.92849999999999,31.785499999999995,32.97625,17.61825
6,46.78549999999999,45.95199999999999,46.78549999999999,44.64374999999998,46.546749999999996,46.546749999999996,45.71375,47.02349999999999,47.62049999999999,45.5945,45.4755,45.4755,41.548249999999996,50.47625000000001,63.92775,45.35625,39.16724999999998,40.47574999999999,41.19099999999999,38.33374999999999,35.71324999999998,40.83374999999999,17.380249999999997
7,45.23825,45.47624999999999,45.35724999999999,44.0475,39.04574999999999,39.04574999999999,39.52199999999999,52.261999999999986,46.667750000000005,40.47474999999999,40.35549999999999,40.35549999999999,41.07075000000001,48.69050000000001,59.285000000000004,40.11749999999999,38.09599999999999,41.90574999999998,43.096000000000004,37.26249999999999,39.047499999999985,44.52424999999999,15.951749999999999
8,39.999999999999986,39.99949999999999,40.237999999999985,34.04799999999999,43.09425,43.09425,43.45175,39.1665,41.667249999999996,44.642250000000004,44.8805,44.8805,44.168000000000006,56.309250000000006,65.83400000000002,43.689750000000004,31.42924999999999,30.833249999999992,33.69024999999999,31.54774999999999,30.594749999999998,31.309749999999987,15.356249999999994
9,35.833499999999994,36.30899999999998,35.71399999999999,37.143249999999995,34.16574999999999,34.16574999999999,35.118999999999986,48.09525,38.69175,36.78574999999999,37.142999999999994,37.142999999999994,39.16725000000001,45.952999999999996,60.11874999999999,35.83325,31.309999999999985,36.42799999999999,36.78625,29.28574999999999,32.26124999999999,38.928749999999994,16.427499999999995
10,40.238000000000014,39.76150000000001,40.11875000000001,37.85799999999999,47.85650000000001,47.85650000000001,47.499500000000005,43.57099999999999,42.857749999999996,47.737750000000005,47.261750000000006,47.261750000000006,45.35775000000001,58.69075,69.048,47.618500000000004,33.691500000000005,34.2855,35.833749999999995,33.09625,34.28450000000001,36.42849999999999,24.04774999999999
11,44.04749999999999,44.16624999999999,44.16649999999999,41.54824999999999,43.094,43.094,42.975,45.23799999999999,45.596,44.046749999999996,44.284499999999994,44.284499999999994,45.47625000000001,48.80875,62.26199999999998,43.33225,38.453499999999984,40.35749999999998,42.0235,39.16774999999999,37.023250000000004,40.000249999999994,17.975249999999996
12,37.49999999999999,37.26174999999999,37.61899999999999,37.499999999999986,41.66599999999999,41.66599999999999,41.42824999999999,47.49974999999999,41.428749999999994,42.14224999999999,41.90424999999999,41.90424999999999,41.19099999999999,53.57174999999999,66.30924999999999,41.78549999999999,33.215499999999984,35.595499999999994,36.42825,33.09599999999999,32.8565,39.16724999999999,17.023749999999996
13,45.23800000000001,44.5235,45.0,41.42899999999999,40.83299999999999,40.83299999999999,40.59524999999999,49.99974999999999,43.69125,40.95174999999999,41.18974999999999,41.18974999999999,38.57199999999999,49.52299999999999,61.19,40.47574999999999,36.31049999999999,39.761999999999986,40.11949999999999,35.95299999999999,35.95249999999999,42.38174999999999,18.451749999999997
14,35.23824999999999,35.832999999999984,35.595249999999986,35.714999999999996,38.80849999999999,38.80849999999999,39.52324999999998,35.95199999999999,41.78649999999999,41.54749999999998,42.618749999999984,42.618749999999984,43.096,57.142500000000005,68.92825,40.83324999999998,34.76249999999999,32.26099999999999,30.595499999999998,33.92899999999999,29.88074999999999,32.02399999999999,24.642500000000002
15,44.16575000000001,43.92775000000001,43.92775000000001,45.83349999999999,45.35675000000001,45.35675000000001,45.59500000000001,47.856249999999996,49.64375,46.19000000000001,46.428250000000006,46.428250000000006,42.500000000000014,56.78649999999999,64.8805,45.83275000000001,41.667999999999985,43.809499999999986,42.5,41.31099999999998,41.1905,44.64324999999999,19.880749999999995
16,40.83325,41.071,40.95225,41.191500000000005,42.975750000000005,42.975750000000005,43.4525,41.66624999999999,45.47775,44.40475,44.643,44.643,42.85775,52.26174999999999,66.19,43.9285,37.619499999999995,37.856500000000004,38.4525,35.714999999999996,33.928000000000004,38.57149999999999,21.19
17,43.333000000000006,42.4995,42.856500000000004,44.404999999999994,48.09425000000001,48.09425000000001,47.73725000000001,47.97599999999999,50.12000000000001,47.49900000000001,47.14200000000001,47.14200000000001,42.14275,55.833499999999994,61.904500000000006,47.49900000000001,38.92924999999999,40.35774999999999,41.78575000000001,39.40575,40.4755,41.90524999999998,17.499999999999996
18,40.47624999999999,40.2375,40.23774999999999,41.548749999999984,45.11875,45.11875,45.7145,40.59449999999999,47.501499999999986,47.38124999999999,47.50024999999999,47.50024999999999,46.667249999999996,52.61899999999999,62.49974999999999,46.07125,37.85774999999999,37.97524999999999,39.04799999999999,36.66699999999999,35.71374999999999,38.09474999999998,20.832749999999994
19,42.381,42.73799999999999,42.381,39.52449999999999,47.26100000000001,47.26100000000001,47.261250000000004,41.30874999999999,45.714499999999994,48.213750000000005,47.856500000000004,47.856500000000004,46.786,58.81049999999999,68.33275,47.618500000000004,36.19199999999997,36.30949999999997,36.19074999999999,36.31124999999999,34.28549999999999,37.50024999999998,21.547749999999986
20,45.47650000000001,44.76200000000001,45.23825000000001,42.38099999999999,46.071499999999986,46.071499999999986,45.83349999999999,39.642999999999994,49.16775,47.02399999999999,47.737999999999985,47.737999999999985,41.905249999999995,52.02325,64.52275,46.30974999999999,37.9775,38.690250000000006,38.3335,39.167249999999996,32.7385,38.21524999999999,17.499499999999998
