,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,2641,2043,2995,1787,1744,479,1166,2705,combine
0,25.555678980489756,23.422471209043284,24.423046823724636,37.64583381791608,23.29483835861168,23.29483835861168,23.29483835861168,33.192072695843414,32.39582963663924,23.29483835861168,23.29483835861168,23.29483835861168,23.89912910225295,22.824153697344396,22.83779476084461,22.36886321171944,26.96599239783324,26.042749317228395,24.97023696631344,21.33094066229761,25.587521189349015,21.05173366878696,24.44836429010208,21.205277499862003,21.939279295364283
1,24.06476849286909,21.87392150132559,22.818391964513058,35.46647397407651,21.675817904894704,21.675817904894704,21.675817904894704,32.255536695867605,29.686731353612142,21.675817904894704,21.624197699656886,21.624197699656886,21.60251225062635,22.598756208115663,22.628506432918094,20.63011602935416,26.28524697649586,25.816955969642542,25.279262002372924,21.41388707214226,25.711232289529686,21.086170155961323,24.699231781887157,20.431435206939934,21.443839351987467
2,25.9471073028308,24.395627426620155,25.609463827625547,32.04605926811259,24.136111241170433,24.136111241170433,24.136111241170433,30.24689160634782,28.94246920782941,24.136111241170433,24.057862610477585,24.057862610477585,24.332402913367627,24.90015972763104,24.947082286619903,23.482716370851268,28.523576399452168,28.076377689328908,27.769367916132676,23.981350638809698,28.177292158484917,23.480665568472745,27.286187229777298,22.582411876366223,24.28571101254018
3,25.08238381506339,22.235364929284646,23.715677168035104,37.52985271036297,21.95154961763257,21.95154961763257,21.95154961763257,32.57546806322914,23.246375403159423,21.95154961763257,21.859262078473385,21.859262078473385,21.025360349971507,22.48620894271386,22.556747313932817,22.00980790116429,26.406720345105626,26.398033006559118,25.85972679967532,22.399350763256166,26.233382549720883,21.930971903118763,25.804220227289598,20.54589034332657,22.138122319793833
4,25.089835551473826,23.325459039097503,24.384932737561215,38.840208745379,23.141243820038316,23.141243820038316,23.141243820038316,31.152227550925073,35.921845406167755,23.141243820038316,23.116648802241077,23.116648802241077,22.87898127438908,20.01414081631746,19.96930763793431,22.390232636988426,21.666136399033824,21.605482925904212,21.118660549017203,24.197795821425238,21.476556238050687,24.06667547588446,20.800080388158268,23.98081382143778,17.712621562473032
5,27.11009793132725,25.527550489618076,26.884454106702346,34.53231483029282,25.19660061320849,25.19660061320849,25.19660061320849,30.1866366689735,30.213714491677706,25.19660061320849,25.130834278600098,25.130834278600098,24.274438090620855,24.12789185856198,24.298329705178062,24.48964570212041,27.347124298262433,26.83813748266563,27.10073105173478,23.270560470589974,27.441318192715276,22.687027703072964,26.71392333308894,21.48528724857655,23.317136864084784
6,22.59856326270459,21.186658690353664,22.07266547983309,41.571161248375795,21.02923551776285,21.02923551776285,21.02923551776285,32.76227114556291,26.706569278276547,21.02923551776285,21.000216511704387,21.000216511704387,20.140562867392376,19.595715548204765,19.678950519234036,21.092979411679572,22.441072934722587,21.84479939165243,20.92632284578812,24.114086917114523,21.232776361088533,23.92898030551111,20.49814840793788,24.049481875116115,18.107006484953654
7,26.19459823351724,25.22746302071492,26.378636207238728,39.498752418467404,24.93916743104802,24.93916743104802,24.93916743104802,33.69546141544881,33.146311596639805,24.93916743104802,24.93916743104802,24.93916743104802,25.016696015630473,21.424980043074807,21.458478693657526,25.08908292465071,24.699197610760248,23.867908860740506,23.10033223870301,19.80566424031267,23.39745807692662,19.467980227898483,22.682058582466926,19.190662938001907,19.995095383233746
8,24.95561069949232,23.703631649699066,24.690273092548317,38.72197533899641,23.52250437020161,23.52250437020161,23.52250437020161,34.05507235911583,28.25343345779139,23.52250437020161,23.493685439676366,23.493685439676366,23.351621524985237,22.616588687203777,22.643383791705286,22.30044285176004,25.14601454275837,24.80027935326536,23.91312820317615,20.316949134991848,24.477622977229316,20.034424911598077,23.4654202702943,19.690176980882157,20.568057045219042
9,22.466463937303395,21.82262178425089,22.53555398441794,38.272246019597745,21.682391934470697,21.682391934470697,21.682391934470697,29.242645949945192,31.390010855978716,21.682391934470697,21.682391934470697,21.682391934470697,21.789882366329135,21.09515712560222,21.13979662590479,20.01038205916734,25.33251828108564,24.0343433764782,22.109488881821413,18.63189435845468,23.27588570569583,18.40409958092532,21.81184512704402,19.45561038719838,20.391073933313226
