index,trace,input_val,output_event,input_event
12,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209']",{'qos': 1},,
13,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98']",{'qos': 1},,
14,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127']",{'qos': 1},,
15,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212']",{'qos': 1},,
16,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212', 't17']",{'qos': 1},,
17,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212', 't17', 't46']",{'qos': 1},,
18,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212', 't17', 't46', 't103']",{'qos': 1},,
19,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212', 't17', 't46', 't103', 't160']",{'qos': 1},,
20,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212', 't17', 't46', 't103', 't160', 't21']",{'qos': 0},!U.output(1);,?U.input(qos);
21,"['t57', 't2', 't143', 't116', 't201', 't34', 't63', 't148', 't93', 't10', 't11', 't96', 't209', 't98', 't127', 't212', 't17', 't46', 't103', 't160', 't21', 't218']",{'qos': 0},,
0,['t169'],{'qos': 1},,
1,"['t169', 't30']",{'qos': 0},!U.output(1);,?U.input(qos);
2,"['t169', 't30', 't59']",{'qos': -1},,
3,"['t169', 't30', 't59', 't116']",{'qos': -1},,
4,"['t169', 't30', 't59', 't116', 't33']",{'qos': 1},!U.output(1);,?U.input(qos);
5,"['t169', 't30', 't59', 't116', 't33', 't146']",{'qos': 1},,
6,"['t169', 't30', 't59', 't116', 't33', 't146', 't91']",{'qos': 0},,
7,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64']",{'qos': 0},,
8,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37']",{'qos': -1},,
9,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122']",{'qos': -1},,
10,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39']",{'qos': 1},!U.output(1);,?U.input(qos);
11,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124']",{'qos': 1},,
12,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181']",{'qos': 1},,
13,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154']",{'qos': 1},,
14,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15']",{'qos': 1},!U.output(1);,?U.input(qos);
15,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184']",{'qos': 1},,
16,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213']",{'qos': 1},!U.output(1);,?U.input(qos);
17,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102']",{'qos': 0},!U.output(1);,?U.input(qos);
18,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47']",{'qos': 0},,
19,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132']",{'qos': 1},!U.output(0);,?U.input(qos);
20,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77']",{'qos': 1},,
21,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106']",{'qos': 1},,
22,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107']",{'qos': 1},,
23,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52']",{'qos': 1},,
24,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81']",{'qos': 1},!U.output(4);,?U.input(qos);
25,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166']",{'qos': 1},,
26,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111']",{'qos': 1},!U.output(4);,?U.input(qos);
27,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56']",{'qos': 1},,
28,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85']",{'qos': 1},,
29,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30']",{'qos': 0},!U.output(4);,?U.input(qos);
30,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30', 't171']",{'qos': 1},!U.output(4);,?U.input(qos);
31,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30', 't171', 't116']",{'qos': 1},,
32,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30', 't171', 't116', 't33']",{'qos': 1},!U.output(4);,?U.input(qos);
33,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30', 't171', 't116', 't33', 't146']",{'qos': 1},,
34,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30', 't171', 't116', 't33', 't146', 't203']",{'qos': 1},,
35,"['t169', 't30', 't59', 't116', 't33', 't146', 't91', 't64', 't37', 't122', 't39', 't124', 't181', 't154', 't15', 't184', 't213', 't102', 't47', 't132', 't77', 't106', 't107', 't52', 't81', 't166', 't111', 't56', 't85', 't30', 't171', 't116', 't33', 't146', 't203', 't36']",{'qos': 1},!U.output(5);,?U.input(qos);
0,['t197'],{'qos': 1},,
1,"['t197', 't198']",{'qos': 1},!U.output(1);,?U.input(qos);
2,"['t197', 't198', 't87']",{'qos': 1},!U.output(1);,?U.input(qos);
3,"['t197', 't198', 't87', 't144']",{'qos': 1},!U.output(1);,?U.input(qos);
4,"['t197', 't198', 't87', 't144', 't145']",{'qos': 1},,
5,"['t197', 't198', 't87', 't144', 't145', 't202']",{'qos': 1},,
6,"['t197', 't198', 't87', 't144', 't145', 't202', 't119']",{'qos': 1},,
7,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148']",{'qos': 1},,
8,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9']",{'qos': 1},!U.output(1);,?U.input(qos);
9,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178']",{'qos': 1},,
10,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179']",{'qos': 1},,
11,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12']",{'qos': 1},!U.output(3);,?U.input(qos);
12,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125']",{'qos': 0},,
13,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98']",{'qos': 0},,
14,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127']",{'qos': 0},,
15,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44']",{'qos': 0},,
16,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157']",{'qos': 0},,
17,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158']",{'qos': 0},,
18,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159']",{'qos': 1},!U.output(0);,?U.input(qos);
19,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132']",{'qos': 1},!U.output(0);,?U.input(qos);
20,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77']",{'qos': 1},,
21,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190']",{'qos': 1},,
22,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163']",{'qos': 1},,
23,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52']",{'qos': 1},,
24,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109']",{'qos': 1},,
25,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194']",{'qos': 1},,
26,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55']",{'qos': 1},,
27,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224']",{'qos': 1},,
28,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1']",{'qos': 1},,
29,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198']",{'qos': 1},!U.output(1);,?U.input(qos);
30,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171']",{'qos': 1},!U.output(1);,?U.input(qos);
31,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116']",{'qos': 1},,
32,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116', 't5']",{'qos': 0},,
33,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116', 't5', 't146']",{'qos': 0},,
34,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116', 't5', 't146', 't35']",{'qos': 0},,
35,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116', 't5', 't146', 't35', 't8']",{'qos': 0},,
36,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116', 't5', 't146', 't35', 't8', 't205']",{'qos': 0},,
37,"['t197', 't198', 't87', 't144', 't145', 't202', 't119', 't148', 't9', 't178', 't179', 't12', 't125', 't98', 't127', 't44', 't157', 't158', 't159', 't132', 't77', 't190', 't163', 't52', 't109', 't194', 't55', 't224', 't1', 't198', 't171', 't116', 't5', 't146', 't35', 't8', 't205', 't206']",{'qos': 0},,
0,['t197'],{'qos': 1},,
1,"['t197', 't58']",{'qos': 1},,
2,"['t197', 't58', 't87']",{'qos': 1},!U.output(1);,?U.input(qos);
3,"['t197', 't58', 't87', 't32']",{'qos': 1},,
4,"['t197', 't58', 't87', 't32', 't117']",{'qos': 0},!U.output(1);,?U.input(qos);
5,"['t197', 't58', 't87', 't32', 't117', 't62']",{'qos': 0},,
6,"['t197', 't58', 't87', 't32', 't117', 't62', 't147']",{'qos': 0},!U.output(1);,?U.input(qos);
7,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204']",{'qos': 1},!U.output(1);,?U.input(qos);
8,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205']",{'qos': 1},,
9,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10']",{'qos': 1},,
10,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11']",{'qos': 0},,
11,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152']",{'qos': 0},,
12,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209']",{'qos': 0},,
13,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182']",{'qos': 0},,
14,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127']",{'qos': 0},,
15,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100']",{'qos': 0},,
16,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45']",{'qos': 1},!U.output(4);,?U.input(qos);
17,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186']",{'qos': 1},!U.output(1);,?U.input(qos);
18,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187']",{'qos': 0},,
19,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132']",{'qos': 1},!U.output(0);,?U.input(qos);
20,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21']",{'qos': 0},!U.output(0);,?U.input(qos);
21,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22']",{'qos': 0},,
22,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163']",{'qos': 0},,
23,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80']",{'qos': 0},,
24,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221']",{'qos': 0},,
25,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222']",{'qos': 1},!U.output(3);,?U.input(qos);
26,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195']",{'qos': 1},!U.output(3);,?U.input(qos);
27,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196']",{'qos': 1},,
28,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196', 't113']",{'qos': 1},,
29,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196', 't113', 't2']",{'qos': 1},,
30,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196', 't113', 't2', 't143']",{'qos': 1},,
31,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196', 't113', 't2', 't143', 't172']",{'qos': 1},,
32,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196', 't113', 't2', 't143', 't172', 't5']",{'qos': 0},,
33,"['t197', 't58', 't87', 't32', 't117', 't62', 't147', 't204', 't205', 't10', 't11', 't152', 't209', 't182', 't127', 't100', 't45', 't186', 't187', 't132', 't21', 't22', 't163', 't80', 't221', 't222', 't195', 't196', 't113', 't2', 't143', 't172', 't5', 't62']",{'qos': 0},,
0,['t57'],{'qos': 1},!U.output(1);,?U.input(qos);
1,"['t57', 't114']",{'qos': 0},!U.output(1);,?U.input(qos);
2,"['t57', 't114', 't3']",{'qos': 1},!U.output(1);,?U.input(qos);
3,"['t57', 't114', 't3', 't144']",{'qos': 1},!U.output(1);,?U.input(qos);
4,"['t57', 't114', 't3', 't144', 't89']",{'qos': 1},,
5,"['t57', 't114', 't3', 't144', 't89', 't118']",{'qos': 1},,
6,"['t57', 't114', 't3', 't144', 't89', 't118', 't175']",{'qos': 1},,
7,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8']",{'qos': 1},,
8,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149']",{'qos': 1},,
9,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94']",{'qos': 1},,
10,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39']",{'qos': 1},!U.output(1);,?U.input(qos);
11,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40']",{'qos': 0},,
12,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209']",{'qos': 0},,
13,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154']",{'qos': 0},,
14,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211']",{'qos': 0},,
15,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100']",{'qos': 0},,
16,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213']",{'qos': 1},!U.output(0);,?U.input(qos);
17,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102']",{'qos': 0},!U.output(0);,?U.input(qos);
18,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187']",{'qos': -1},,
19,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132']",{'qos': 1},!U.output(0);,?U.input(qos);
20,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105']",{'qos': 1},!U.output(2);,?U.input(qos);
21,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134']",{'qos': 1},,
22,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51']",{'qos': 1},!U.output(1);,?U.input(qos);
23,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52']",{'qos': 1},,
24,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53']",{'qos': 1},,
25,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82']",{'qos': 1},,
26,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111']",{'qos': 1},!U.output(5);,?U.input(qos);
27,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111', 't140']",{'qos': 1},,
28,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111', 't140', 't169']",{'qos': 1},,
29,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111', 't140', 't169', 't114']",{'qos': 0},!U.output(5);,?U.input(qos);
30,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111', 't140', 't169', 't114', 't59']",{'qos': -1},,
31,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111', 't140', 't169', 't114', 't59', 't4']",{'qos': -1},,
32,"['t57', 't114', 't3', 't144', 't89', 't118', 't175', 't8', 't149', 't94', 't39', 't40', 't209', 't154', 't211', 't100', 't213', 't102', 't187', 't132', 't105', 't134', 't51', 't52', 't53', 't82', 't111', 't140', 't169', 't114', 't59', 't4', 't117']",{'qos': 0},!U.output(3);,?U.input(qos);
0,['t85'],{'qos': 1},,
1,"['t85', 't2']",{'qos': 1},,
2,"['t85', 't2', 't199']",{'qos': 1},,
3,"['t85', 't2', 't199', 't200']",{'qos': 1},,
4,"['t85', 't2', 't199', 't200', 't33']",{'qos': 1},!U.output(3);,?U.input(qos);
5,"['t85', 't2', 't199', 't200', 't33', 't146']",{'qos': 1},,
6,"['t85', 't2', 't199', 't200', 't33', 't146', 't203']",{'qos': 1},,
