index,trace,input_val,output_event,input_event
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -1, 'cr': -45, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't1']","{'opt_ind': -1, 'cr': -45, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
7,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6']","{'opt_ind': -1, 'cr': -45, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!N.TrDR();,?U.TDISreq();
8,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -1, 'cr': -45, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!U.TDISconf();,?N.terminated();
9,"['t1', 't6', 't18', 't1', 't6', 't18', 't1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -2, 'cr': -86, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't10']","{'opt_ind': -2, 'cr': -86, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!N.TrAK();,?U.READY(cr);
3,"['t0', 't2', 't10', 't16']","{'opt_ind': -2, 'cr': -86, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!N.TrDR();,?U.TDISreq();
4,"['t0', 't2', 't10', 't16', 't20']","{'opt_ind': -2, 'cr': -86, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 29}",!N.terminated();,?N.TrDR();
5,"['t0', 't2', 't10', 't16', 't20', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
6,"['t0', 't2', 't10', 't16', 't20', 't0', 't2']","{'opt_ind': -2, 'cr': -151, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't17']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TDISind();!N.TrDC();,?N.TrDR();
3,"['t4', 't2', 't17', 't18']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TDISconf();,?N.terminated();
4,"['t4', 't2', 't17', 't18', 't1']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
5,"['t4', 't2', 't17', 't18', 't1', 't6']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!N.TrDR();,?U.TDISreq();
6,"['t4', 't2', 't17', 't18', 't1', 't6', 't18']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TDISconf();,?N.terminated();
7,"['t4', 't2', 't17', 't18', 't1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
8,"['t4', 't2', 't17', 't18', 't1', 't6', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
9,"['t4', 't2', 't17', 't18', 't1', 't6', 't18', 't0', 't2', 't17']","{'opt_ind': -3, 'cr': -74, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 151}",!U.TDISind();!N.TrDC();,?N.TrDR();
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't10']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!N.TrAK();,?U.READY(cr);
3,"['t0', 't2', 't10', 't17']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISind();!N.TrDC();,?N.TrDR();
4,"['t0', 't2', 't10', 't17', 't18']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISconf();,?N.terminated();
5,"['t0', 't2', 't10', 't17', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
6,"['t0', 't2', 't10', 't17', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
7,"['t0', 't2', 't10', 't17', 't18', 't0', 't2', 't9']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.error();!N.error();,?N.TrDT(Send_sq);
8,"['t0', 't2', 't10', 't17', 't18', 't0', 't2', 't9', 't16']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!N.TrDR();,?U.TDISreq();
0,['t1'],"{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't1']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
4,"['t1', 't6', 't18', 't1', 't6']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!N.TrDR();,?U.TDISreq();
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
0,['t1'],"{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -3, 'cr': -150, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
4,"['t1', 't6', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -149, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
5,"['t1', 't6', 't18', 't0', 't2', 't17']","{'opt_ind': -3, 'cr': -149, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISind();!N.TrDC();,?N.TrDR();
6,"['t1', 't6', 't18', 't0', 't2', 't17', 't18']","{'opt_ind': -3, 'cr': -149, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TDISconf();,?N.terminated();
7,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
8,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -149, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 6}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
9,"['t1', 't6', 't18', 't0', 't2', 't17', 't18', 't0', 't2', 't14']","{'opt_ind': -3, 'cr': 0, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 11}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -3, 'cr': -214, 'accpt_opt': -1, 'Send_sq': -1, 'XpSsq': 218}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't14']","{'opt_ind': -3, 'cr': -214, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 218}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
3,"['t0', 't2', 't14', 't10']","{'opt_ind': -3, 'cr': -214, 'accpt_opt': -1, 'Send_sq': 1, 'XpSsq': 218}",!N.TrAK();,?U.READY(cr);
4,"['t0', 't2', 't14', 't10', 't10']","{'opt_ind': -3, 'cr': -214, 'accpt_opt': -1, 'Send_sq': 2, 'XpSsq': 218}",!N.TrAK();,?U.READY(cr);
5,"['t0', 't2', 't14', 't10', 't10', 't14']","{'opt_ind': -3, 'cr': -394, 'accpt_opt': -1, 'Send_sq': 2, 'XpSsq': 396}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
6,"['t0', 't2', 't14', 't10', 't10', 't14', 't9']","{'opt_ind': -3, 'cr': -394, 'accpt_opt': -1, 'Send_sq': 2, 'XpSsq': 396}",!U.error();!N.error();,?N.TrDT(Send_sq);
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': -8, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't9']","{'opt_ind': -3, 'cr': -8, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!U.error();!N.error();,?N.TrDT(Send_sq);
3,"['t4', 't2', 't9', 't16']","{'opt_ind': -3, 'cr': -8, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!N.TrDR();,?U.TDISreq();
4,"['t4', 't2', 't9', 't16', 't20']","{'opt_ind': -3, 'cr': -8, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!N.terminated();,?N.TrDR();
5,"['t4', 't2', 't9', 't16', 't20', 't1']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
6,"['t4', 't2', 't9', 't16', 't20', 't1', 't6']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!N.TrDR();,?U.TDISreq();
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -8, 'XpSsq': 5}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't14']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
3,"['t0', 't2', 't14', 't17']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!U.TDISind();!N.TrDC();,?N.TrDR();
4,"['t0', 't2', 't14', 't17', 't18']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!U.TDISconf();,?N.terminated();
5,"['t0', 't2', 't14', 't17', 't18', 't1']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
6,"['t0', 't2', 't14', 't17', 't18', 't1', 't6']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!N.TrDR();,?U.TDISreq();
7,"['t0', 't2', 't14', 't17', 't18', 't1', 't6', 't18']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!U.TDISconf();,?N.terminated();
8,"['t0', 't2', 't14', 't17', 't18', 't1', 't6', 't18', 't4']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't10']","{'opt_ind': -3, 'cr': -127, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 5}",!N.TrAK();,?U.READY(cr);
3,"['t4', 't2', 't10', 't14']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 2}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
4,"['t4', 't2', 't10', 't14', 't17']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 2}",!U.TDISind();!N.TrDC();,?N.TrDR();
5,"['t4', 't2', 't10', 't14', 't17', 't18']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 2}",!U.TDISconf();,?N.terminated();
6,"['t4', 't2', 't10', 't14', 't17', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
7,"['t4', 't2', 't10', 't14', 't17', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 2}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
8,"['t4', 't2', 't10', 't14', 't17', 't18', 't0', 't2', 't12']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 0}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
0,['t4'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!U.TDISind();!N.terminated();,?N.TrDR();
1,"['t4', 't2']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 0}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t4', 't2', 't9']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 0}",!U.error();!N.error();,?N.TrDT(Send_sq);
3,"['t4', 't2', 't9', 't9']","{'opt_ind': -3, 'cr': -2, 'accpt_opt': -1, 'Send_sq': -64, 'XpSsq': 0}",!U.error();!N.error();,?N.TrDT(Send_sq);
4,"['t4', 't2', 't9', 't9', 't14']","{'opt_ind': -3, 'cr': -45, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 46}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
5,"['t4', 't2', 't9', 't9', 't14', 't17']","{'opt_ind': -3, 'cr': -45, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 46}",!U.TDISind();!N.TrDC();,?N.TrDR();
6,"['t4', 't2', 't9', 't9', 't14', 't17', 't18']","{'opt_ind': -3, 'cr': -45, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 46}",!U.TDISconf();,?N.terminated();
0,['t1'],"{'opt_ind': -3, 'cr': -179, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -3, 'cr': -179, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -3, 'cr': -179, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
4,"['t1', 't6', 't18', 't0', 't2']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
5,"['t1', 't6', 't18', 't0', 't2', 't10']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!N.TrAK();,?U.READY(cr);
6,"['t1', 't6', 't18', 't0', 't2', 't10', 't17']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISind();!N.TrDC();,?N.TrDR();
7,"['t1', 't6', 't18', 't0', 't2', 't10', 't17', 't18']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISconf();,?N.terminated();
8,"['t1', 't6', 't18', 't0', 't2', 't10', 't17', 't18', 't1']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
9,"['t1', 't6', 't18', 't0', 't2', 't10', 't17', 't18', 't1', 't6']","{'opt_ind': -3, 'cr': -1, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
0,['t1'],"{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
4,"['t1', 't6', 't18', 't0', 't2']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
5,"['t1', 't6', 't18', 't0', 't2', 't14']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.error();!N.error();,"?N.TrAK(XpSsq,cr);"
0,['t1'],"{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
1,"['t1', 't6']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
2,"['t1', 't6', 't18']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISconf();,?N.terminated();
3,"['t1', 't6', 't18', 't1']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONind();,"?N.TrCR(opt_ind,cr);"
4,"['t1', 't6', 't18', 't1', 't6']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!N.TrDR();,?U.TDISreq();
5,"['t1', 't6', 't18', 't1', 't6', 't18']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISconf();,?N.terminated();
6,"['t1', 't6', 't18', 't1', 't6', 't18', 't0']","{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
7,"['t1', 't6', 't18', 't1', 't6', 't18', 't0', 't2']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
8,"['t1', 't6', 't18', 't1', 't6', 't18', 't0', 't2', 't17']","{'opt_ind': -2, 'cr': -4, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 13}",!U.TDISind();!N.TrDC();,?N.TrDR();
0,['t0'],"{'opt_ind': 1, 'cr': 1, 'accpt_opt': 0, 'Send_sq': 0, 'XpSsq': 0}",!N.TrCR();,?U.TCONreq();
1,"['t0', 't2']","{'opt_ind': -2, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 1}",!U.TCONconf();,"?N.TrCC(opt_ind,cr);"
2,"['t0', 't2', 't10']","{'opt_ind': -2, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 1}",!N.TrAK();,?U.READY(cr);
3,"['t0', 't2', 't10', 't16']","{'opt_ind': -2, 'cr': 2, 'accpt_opt': -1, 'Send_sq': -31, 'XpSsq': 1}",!N.TrDR();,?U.TDISreq();
