NetworkMut100_T11,0,0.0
NetworkMut101_T9,0,0.0
NetworkMut102_T3,0,0.0
NetworkMut103_T11,64,0.256
NetworkMut104_T3,180,0.72
NetworkMut105_T9,0,0.0
NetworkMut106_T3,0,0.0
NetworkMut107_T9,64,0.256
NetworkMut108_T9,0,0.0
NetworkMut109_T4,180,0.72
NetworkMut10_T11,0,0.0
NetworkMut110_T9,64,0.256
NetworkMut111_T11,64,0.256
NetworkMut112_T11,64,0.256
NetworkMut113_T3,180,0.72
NetworkMut114_T4,180,0.72
NetworkMut115_T3,0,0.0
NetworkMut116_T3,180,0.72
NetworkMut117_T4,180,0.72
NetworkMut118_T3,180,0.72
NetworkMut119_T3,0,0.0
NetworkMut11_T9,64,0.256
NetworkMut120_T4,180,0.72
NetworkMut121_T4,180,0.72
NetworkMut122_T9,0,0.0
NetworkMut123_T3,0,0.0
NetworkMut124_T3,180,0.72
NetworkMut125_T4,180,0.72
NetworkMut126_T11,0,0.0
NetworkMut127_T3,0,0.0
NetworkMut128_T11,64,0.256
NetworkMut129_T4,180,0.72
NetworkMut12_T3,0,0.0
NetworkMut130_T9,64,0.256
NetworkMut131_T11,64,0.256
NetworkMut132_T9,64,0.256
NetworkMut133_T3,0,0.0
NetworkMut134_T3,0,0.0
NetworkMut135_T9,0,0.0
NetworkMut136_T11,64,0.256
NetworkMut137_T11,0,0.0
NetworkMut138_T4,180,0.72
NetworkMut139_T11,0,0.0
NetworkMut13_T4,180,0.72
NetworkMut140_T9,64,0.256
NetworkMut141_T11,64,0.256
NetworkMut142_T11,0,0.0
NetworkMut143_T11,0,0.0
NetworkMut144_T11,0,0.0
NetworkMut145_T4,180,0.72
NetworkMut146_T9,0,0.0
NetworkMut147_T9,0,0.0
NetworkMut148_T9,64,0.256
NetworkMut149_T3,0,0.0
NetworkMut14_T11,0,0.0
NetworkMut150_T3,0,0.0
NetworkMut151_T9,0,0.0
NetworkMut152_T3,0,0.0
NetworkMut153_T4,180,0.72
NetworkMut154_T4,180,0.72
NetworkMut155_T11,64,0.256
NetworkMut156_T4,180,0.72
NetworkMut157_T3,180,0.72
NetworkMut158_T4,0,0.0
NetworkMut159_T4,180,0.72
NetworkMut15_T3,180,0.72
NetworkMut160_T4,180,0.72
NetworkMut161_T9,64,0.256
NetworkMut162_T11,64,0.256
NetworkMut163_T3,180,0.72
NetworkMut164_T3,0,0.0
NetworkMut165_T3,180,0.72
NetworkMut166_T11,0,0.0
NetworkMut167_T11,0,0.0
NetworkMut168_T3,0,0.0
NetworkMut169_T11,64,0.256
NetworkMut16_T3,0,0.0
NetworkMut170_T3,180,0.72
NetworkMut171_T11,0,0.0
NetworkMut172_T3,0,0.0
NetworkMut173_T4,180,0.72
NetworkMut174_T9,64,0.256
NetworkMut175_T3,0,0.0
NetworkMut176_T3,180,0.72
NetworkMut177_T3,180,0.72
NetworkMut178_T9,0,0.0
NetworkMut179_T4,180,0.72
NetworkMut17_T11,64,0.256
NetworkMut180_T4,180,0.72
NetworkMut181_T9,64,0.256
NetworkMut182_T11,0,0.0
NetworkMut183_T3,0,0.0
NetworkMut184_T11,64,0.256
NetworkMut185_T3,180,0.72
NetworkMut186_T9,0,0.0
NetworkMut187_T3,180,0.72
NetworkMut188_T4,180,0.72
NetworkMut189_T9,64,0.256
NetworkMut18_T11,64,0.256
NetworkMut190_T3,180,0.72
NetworkMut191_T3,180,0.72
NetworkMut192_T3,0,0.0
NetworkMut193_T11,0,0.0
NetworkMut194_T9,64,0.256
NetworkMut195_T4,180,0.72
NetworkMut196_T4,180,0.72
NetworkMut197_T9,64,0.256
NetworkMut198_T4,180,0.72
NetworkMut199_T4,180,0.72
NetworkMut19_T11,64,0.256
NetworkMut1_T9,64,0.256
NetworkMut200_T4,180,0.72
NetworkMut20_T3,180,0.72
NetworkMut21_T4,180,0.72
NetworkMut22_T9,0,0.0
NetworkMut23_T9,64,0.256
NetworkMut24_T11,0,0.0
NetworkMut25_T4,180,0.72
NetworkMut26_T3,180,0.72
NetworkMut27_T11,64,0.256
NetworkMut28_T4,180,0.72
NetworkMut29_T11,64,0.256
NetworkMut2_T11,0,0.0
NetworkMut30_T11,0,0.0
NetworkMut31_T4,180,0.72
NetworkMut32_T9,0,0.0
NetworkMut33_T3,0,0.0
NetworkMut34_T4,180,0.72
NetworkMut35_T4,180,0.72
NetworkMut36_T3,180,0.72
NetworkMut37_T4,180,0.72
NetworkMut38_T11,64,0.256
NetworkMut39_T3,180,0.72
NetworkMut3_T4,180,0.72
NetworkMut40_T3,180,0.72
NetworkMut41_T11,0,0.0
NetworkMut42_T4,180,0.72
NetworkMut43_T11,0,0.0
NetworkMut44_T9,0,0.0
NetworkMut45_T9,0,0.0
NetworkMut46_T11,0,0.0
NetworkMut47_T4,180,0.72
NetworkMut48_T11,0,0.0
NetworkMut49_T9,64,0.256
NetworkMut4_T3,180,0.72
NetworkMut50_T3,0,0.0
NetworkMut51_T11,0,0.0
NetworkMut52_T4,180,0.72
NetworkMut53_T3,180,0.72
NetworkMut54_T11,0,0.0
NetworkMut55_T11,64,0.256
NetworkMut56_T9,64,0.256
NetworkMut57_T4,180,0.72
NetworkMut58_T11,0,0.0
NetworkMut59_T11,0,0.0
NetworkMut5_T9,64,0.256
