8
7.0,157.0,9.0,77.0
7.0,113.0,9.0,121.0
5.0,45.0,11.0,189.0
9.0,48.0,7.0,186.0
0.0,0.0,16.0,234.0
5.0,22.0,11.0,212.0
9.0,41.0,7.0,193.0
0.0,32.0,16.0,202.0
11.0,13.0,5.0,221.0
0.0,0.0,16.0,234.0
10.0,12.0,6.0,222.0
6.0,8.0,10.0,226.0
12.0,24.0,4.0,210.0
9.0,7.0,7.0,227.0
0.0,0.0,16.0,234.0
1.0,0.0,15.0,234.0
3.0,0.0,13.0,234.0
3.0,0.0,13.0,234.0
2.0,0.0,14.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
2.0,0.0,14.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
9.0,47.0,7.0,187.0
11.0,53.0,5.0,181.0
0.0,0.0,16.0,234.0
10.0,46.0,6.0,188.0
11.0,76.0,5.0,158.0
0.0,0.0,16.0,234.0
16.0,24.0,0.0,210.0
0.0,0.0,16.0,234.0
9.0,10.0,7.0,224.0
6.0,12.0,10.0,222.0
7.0,16.0,9.0,218.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
7.0,0.0,9.0,234.0
0.0,0.0,16.0,234.0
2.0,0.0,14.0,234.0
2.0,0.0,14.0,234.0
0.0,0.0,16.0,234.0
3.0,0.0,13.0,234.0
2.0,0.0,14.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
9.0,77.0,7.0,157.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
7.0,50.0,9.0,184.0
6.0,52.0,10.0,182.0
0.0,0.0,16.0,234.0
7.0,15.0,9.0,219.0
0.0,0.0,16.0,234.0
5.0,11.0,11.0,223.0
7.0,14.0,9.0,220.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
5.0,0.0,11.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
1.0,0.0,15.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
0.0,0.0,16.0,234.0
