,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,89,19,3,479,2498,1,1718,combine
median_Examscore(%),72.22,72.22,5.56,5.56,5.56,5.56,5.56,100.0,5.56,5.56,5.56,5.56,11.11,5.56,5.56,11.11,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56
mean_Examscore(%),59.82769230769232,59.82769230769232,15.388076923076925,11.541153846153845,15.814230769230772,15.600769230769233,14.959230769230771,80.12807692307692,15.814230769230772,15.814230769230772,13.677307692307693,13.677307692307693,17.093846153846158,15.814230769230772,15.814230769230772,15.171538461538464,8.336923076923078,7.694615384615385,9.831153846153848,8.336923076923078,9.831153846153848,8.336923076923078,10.044615384615385,6.627307692307695
sd_Examscore(%),24.307831216740382,24.307831216740382,21.388276044455903,7.011544381616979,14.960998141321166,15.069998519728374,15.131413396791963,35.213133461165405,14.960998141321166,14.960998141321166,15.411063184009677,15.411063184009677,10.991662322660053,14.960998141321166,14.960998141321166,14.784280217124591,4.512534338245656,2.7535711078804286,6.534459014745185,4.512534338245656,6.534459014745185,4.512534338245656,6.479774212590579,2.2306475431000887
Total_acc1,0.0,0.0,18.0,14.0,14.0,15.0,15.0,0.0,14.0,14.0,18.0,18.0,0.0,14.0,14.0,11.0,18.0,16.0,16.0,18.0,16.0,18.0,15.0,21.0
Total_acc2,5.0,5.0,18.0,15.0,15.0,15.0,18.0,5.0,15.0,15.0,21.0,21.0,18.0,15.0,15.0,21.0,21.0,26.0,21.0,21.0,21.0,21.0,21.0,26.0
Total_acc3,5.0,5.0,23.0,21.0,21.0,21.0,21.0,5.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,26.0,26.0,21.0,26.0,21.0,26.0,21.0,26.0
Total_acc5,5.0,5.0,23.0,26.0,21.0,21.0,21.0,5.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
rate_acc1,0.0,0.0,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.5769230769230769,0.5769230769230769,0.0,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.0,0.5384615384615384,0.5384615384615384,0.4230769230769231,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.5769230769230769,0.8076923076923077
rate_acc2,0.19230769230769232,0.19230769230769232,0.6923076923076923,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.6923076923076923,0.19230769230769232,0.5769230769230769,0.5769230769230769,0.8076923076923077,0.8076923076923077,0.6923076923076923,0.5769230769230769,0.5769230769230769,0.8076923076923077,0.8076923076923077,1.0,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,1.0
rate_acc3,0.19230769230769232,0.19230769230769232,0.8846153846153846,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.19230769230769232,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,1.0,1.0,0.8076923076923077,1.0,0.8076923076923077,1.0,0.8076923076923077,1.0
rate_acc5,0.19230769230769232,0.19230769230769232,0.8846153846153846,1.0,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.19230769230769232,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
