,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,1,1295,83,3,96,1261,1229,23,combine
0,24.416196157112772,24.291457431917635,21.908771219321718,25.18571696317727,30.88851010231118,30.88851010231118,30.309894304560405,27.522021851153347,30.309894304560405,30.309894304560405,30.093791787786838,30.093791787786838,30.92687616887967,30.309894304560405,30.309894304560405,30.093791787786838,24.45059009097943,24.458459711299795,26.60084877963674,25.28590146430059,25.107008891363673,26.033537480178985,24.110911441575123,25.70660350157049,25.87477926811962
1,24.36036015951836,23.43054416395062,29.7908298524412,34.62273222574097,34.96926412082722,34.96926412082722,34.81623667531981,29.1465182746796,34.81623667531981,34.81623667531981,34.8814723774297,34.8814723774297,34.8750296633815,34.8814723774297,34.81623667531981,34.8814723774297,35.01619175932882,32.760421364369144,33.1973622140527,35.01570398986427,32.17509431255391,35.71456350280166,33.10360258865832,32.273587621629765,33.38229574765729
2,27.10370581379195,27.054598727736483,28.42896853550536,31.97477454283638,33.54224020663662,33.54224020663662,33.6508454143644,33.604271594308635,33.6508454143644,33.6508454143644,33.54224020663662,33.54224020663662,34.18594587915001,33.6508454143644,33.6508454143644,33.54224020663662,27.838876827980656,31.910300364992775,29.61259235674845,28.115549436365203,27.670793079959115,30.821475217799833,28.109549927052356,30.389170649322157,25.894344172906315
3,28.781391431854424,26.914188314134528,31.0951423113373,30.703042899639463,31.238995416009292,31.238995416009292,31.124425677141154,33.26012535979496,31.124425677141154,31.124425677141154,30.981549757271967,30.981549757271967,31.321730172170586,31.124425677141154,31.124425677141154,30.981549757271967,31.54770686905234,31.168391725490473,29.654497410454734,27.731020601903356,28.157757750892937,31.43046528173083,29.738140919740072,27.228051857799425,29.59684072630491
4,24.794221612349897,26.425237192661218,24.94323811248716,28.261865226608037,31.819844684738325,31.819844684738325,31.819844684738325,27.31499699228257,31.819844684738325,31.819844684738325,31.819844684738325,31.819844684738325,32.65870008318133,31.819844684738325,31.819844684738325,31.819844684738325,28.57923432496835,27.59516671605657,30.814387235322496,30.688851534628867,29.939454362700598,30.447748372880728,28.466796053230713,29.272593946225193,28.866936843967757
5,27.212534502650996,27.167486398453295,29.43043441006635,30.755737885186868,31.541692525787266,31.541692525787266,31.690687332195182,28.438768395028767,31.690687332195182,31.690687332195182,31.66446460688353,31.66446460688353,30.311660787725653,31.811809330220736,31.690687332195182,31.66446460688353,31.384711130638486,28.712173979018885,31.42610236960555,30.894533731596496,31.509581217694606,31.897616511746367,30.122051241814404,29.339000889403266,30.62198115259927
6,28.57731312356567,27.343501254769205,27.476237467352018,29.40397147335368,28.909636648065785,28.909636648065785,29.066233048387755,31.517424692368667,29.066233048387755,29.066233048387755,29.03765393752829,29.03765393752829,28.950391301703316,29.192392100027345,29.066233048387755,29.03765393752829,27.16563667136976,28.782778362305873,27.252289413201044,28.609815328872255,26.954389007643304,28.112820451386302,27.16724167280689,26.593152913561376,26.326604772370093
7,22.400049867309914,22.94592338126406,25.833657656916927,29.56931786901975,33.821394470261616,33.821394470261616,33.69734871091385,26.33173299118082,33.69734871091385,33.69734871091385,33.54705014948236,33.54705014948236,32.23052558848746,33.69734871091385,33.69734871091385,33.54705014948236,29.506184512005646,25.73840413943583,31.19386993558143,30.149452512033484,29.765041928653364,30.96342409818491,28.176865266240746,28.44663622150852,29.943058058685274
8,28.40867483352755,27.83871550517841,25.41773828579595,28.09573181455952,28.69387769560163,28.69387769560163,28.971947223232977,33.190987118580814,28.971947223232977,28.971947223232977,28.69387769560163,28.69387769560163,29.22666173788207,28.971947223232977,28.971947223232977,28.69387769560163,22.214074791460025,24.35828234585887,27.435348179130965,26.67180668307137,26.220924269850162,27.324642932946873,27.009112066142585,26.051891858060095,22.878990409847923
9,30.157344179668975,30.222007718605962,26.490613308835655,29.734470151953133,25.9119910095637,25.9119910095637,26.274392307400536,29.12304748695672,26.274392307400536,26.274392307400536,25.9119910095637,25.9119910095637,27.378144356508116,26.274392307400536,26.274392307400536,25.9119910095637,26.514014492203057,28.80840940027604,25.002428313225316,26.03290222717331,25.809674949803078,24.82754308164653,28.630519441293078,30.473359210267112,27.861469703189368
10,27.08332825529495,27.436533875895993,26.086822079967583,25.923268030136914,31.36922514554486,31.36922514554486,31.36922514554486,33.43199391615979,31.36922514554486,31.36922514554486,31.494846507353213,31.494846507353213,33.0859310674711,31.494846507353213,31.36922514554486,31.494846507353213,25.99073374454269,30.68122760803798,27.774567699058164,26.646189819260425,26.8920251095516,26.414466501894562,24.368355783412152,27.88322729693881,24.45742907495638
11,25.77996610110093,25.83276127113213,26.429606587080066,27.939786572769016,31.54271599923976,31.54271599923976,31.68815011910626,32.81108414474632,31.68815011910626,31.68815011910626,31.857982274485764,31.857982274485764,33.43160047238133,31.68815011910626,31.68815011910626,31.857982274485764,26.790354847637218,29.319573469029137,28.24839324659887,28.14207850548171,27.995288527002987,29.31549550375082,27.301778927547844,26.982540355903684,25.393842957396732
12,26.69825630399695,26.533892514909184,22.788583045247567,32.395323065555914,32.25386225328097,32.25386225328097,32.279559826749434,29.800416685030584,32.279559826749434,32.279559826749434,32.12774294385877,32.12774294385877,32.21152210811745,32.37843161825432,32.279559826749434,32.12774294385877,29.347105133388286,29.15864611563955,28.172967102566936,29.98311727854745,27.64188252243428,27.967651237829557,30.094689441971248,32.978722320699404,26.84553264862528
13,26.13393496054009,25.30311709259255,28.458335970887056,29.999041575873957,33.45222407631777,33.45222407631777,33.76183006568302,28.23314710532665,33.76183006568302,33.76183006568302,33.76183006568302,33.76183006568302,33.601870351562106,33.76183006568302,33.76183006568302,33.76183006568302,29.37503625344664,29.709709716678066,32.64377113664625,30.415897203886505,31.664190982554885,32.5082859643596,30.12168152388055,26.53859076550299,28.744180204907114
14,24.58866900214612,25.624459354494583,28.145445454262052,30.49913140839697,33.72405080528423,33.72405080528423,33.61185123281819,29.422491911012965,33.61185123281819,33.61185123281819,33.47345293586061,33.47345293586061,32.86964190920142,33.61185123281819,33.61185123281819,33.47345293586061,30.94752364188801,30.238789790119153,31.66458651157907,29.233903040075266,30.526827355717742,31.630795118346942,29.866599416210843,30.201949104489017,30.447612873756537
