,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
median_Examscore(%),39.29,39.29,39.29,50.89,39.29,39.29,39.29,55.8,38.39,39.29,39.29,39.29,39.29,39.29,39.29,39.29,19.2
mean_Examscore(%),47.4636,47.41159999999999,46.4816,37.87440000000001,47.4648,47.4648,47.4648,51.481599999999986,46.964800000000004,47.4648,47.5008,47.5008,50.374800000000015,47.625199999999985,47.446799999999996,47.4116,31.607200000000006
sd_Examscore(%),34.087622983520966,34.322146358680236,35.23178296178987,30.878791815743046,34.27278854037607,34.27278854037607,34.27278854037607,29.42074320384627,33.870557288004576,34.27278854037607,34.23986819970739,34.23986819970739,30.689831529894935,34.16469280314596,34.28592735122288,34.35814722400884,29.174307121163995
Total_acc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Total_acc2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Total_acc3,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Total_acc5,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,6.0
rate_acc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
rate_acc2,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
rate_acc3,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
rate_acc5,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.16,0.16,0.16,0.24
