,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
median_Examscore(%),11.76,11.76,11.76,11.76,11.76,11.76,11.76,23.53,11.76,11.76,23.53,23.53,23.53,11.76,11.76,11.76,11.76
mean_Examscore(%),27.20375,27.20375,27.20375,22.05583333333333,27.20375,27.20375,27.20375,40.92958333333333,27.20375,27.20375,35.78583333333333,35.78583333333333,36.76666666666666,26.468750000000004,27.20375,27.20375,14.457916666666668
sd_Examscore(%),28.5478828595199,28.5478828595199,28.5478828595199,20.396575994976228,28.5478828595199,28.5478828595199,28.5478828595199,33.024281512003526,28.5478828595199,28.5478828595199,23.072021813870368,23.072021813870368,23.02845228174819,29.027865519711142,28.5478828595199,28.5478828595199,10.11179121412082
Total_acc1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,10.0,7.0,7.0,10.0
Total_acc2,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0
Total_acc3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7.0,17.0,17.0,8.0,8.0,8.0,17.0,17.0,17.0,17.0
Total_acc5,17.0,17.0,17.0,17.0,17.0,17.0,17.0,14.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,17.0,24.0
rate_acc1,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,0.0,0.0,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.4166666666666667
rate_acc2,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.7083333333333334,0.7083333333333334,0.0,0.0,0.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334
rate_acc3,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.7083333333333334,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334
rate_acc5,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.625,0.7083333333333334,0.7083333333333334,0.7083333333333334,1.0
