14
241.0,9.0,0.0,0.0
151.0,2.0,90.0,7.0
0.0,0.0,241.0,9.0
241.0,9.0,0.0,0.0
111.0,3.0,130.0,6.0
99.0,6.0,142.0,3.0
47.0,9.0,194.0,0.0
79.0,0.0,162.0,9.0
17.0,1.0,224.0,8.0
21.0,0.0,220.0,9.0
6.0,1.0,235.0,8.0
17.0,0.0,224.0,9.0
11.0,0.0,230.0,9.0
0.0,0.0,241.0,9.0
9.0,0.0,232.0,9.0
12.0,1.0,229.0,8.0
24.0,0.0,217.0,9.0
14.0,0.0,227.0,9.0
25.0,0.0,216.0,9.0
27.0,0.0,214.0,9.0
19.0,0.0,222.0,9.0
34.0,0.0,207.0,9.0
67.0,0.0,174.0,9.0
71.0,0.0,170.0,9.0
53.0,1.0,188.0,8.0
36.0,1.0,205.0,8.0
18.0,0.0,223.0,9.0
11.0,0.0,230.0,9.0
14.0,0.0,227.0,9.0
9.0,0.0,232.0,9.0
