14
168.0,3.0,76.0,3.0
137.0,0.0,107.0,6.0
218.0,6.0,26.0,0.0
4.0,0.0,240.0,6.0
100.0,3.0,144.0,3.0
3.0,0.0,241.0,6.0
128.0,0.0,116.0,6.0
14.0,0.0,230.0,6.0
0.0,0.0,244.0,6.0
82.0,0.0,162.0,6.0
71.0,0.0,173.0,6.0
18.0,3.0,226.0,3.0
44.0,0.0,200.0,6.0
0.0,0.0,244.0,6.0
55.0,0.0,189.0,6.0
19.0,0.0,225.0,6.0
98.0,0.0,146.0,6.0
94.0,0.0,150.0,6.0
163.0,0.0,81.0,6.0
47.0,0.0,197.0,6.0
45.0,0.0,199.0,6.0
