,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,2,2332,465,1,43,1398,2990,425,combine
median_Examscore(%),24.56,25.44,24.56,31.58,25.44,25.44,25.44,35.09,25.44,25.44,26.315,26.315,22.805,26.32,25.44,27.195,10.524999999999999,10.965,11.84,21.049999999999997,13.6,15.790000000000001,12.719999999999999,16.665,12.280000000000001
mean_Examscore(%),29.926538461538463,32.28807692307692,31.03923076923077,37.481923076923074,32.52423076923077,32.52423076923077,32.52423076923077,51.01269230769232,34.041538461538465,32.52423076923077,32.62538461538462,32.62538461538462,31.95076923076922,32.084999999999994,31.88269230769231,34.21153846153846,27.05807692307692,24.83153846153846,26.686538461538458,26.990384615384617,23.31269230769231,28.13807692307692,22.671923076923072,27.563846153846153,27.193461538461538
sd_Examscore(%),26.73093323358654,24.913145930489115,25.828241275483997,34.784858892251464,24.705721632541227,24.705721632541227,24.705721632541227,31.969653305307187,28.05798491585704,24.705721632541227,24.65088789163899,24.65088789163899,24.852636065106157,24.580068063372,24.65825566542651,22.975181512633615,27.962615474126274,25.63744022983694,27.812399816241342,24.03442089683365,22.259071778974487,26.61385864834046,22.63250353261535,27.55656452853629,27.70836753651253
Total_acc1,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,7.0,2.0,5.0
Total_acc2,8.0,4.0,6.0,8.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,8.0,5.0,8.0,5.0,5.0,3.0,8.0,5.0,8.0
Total_acc3,8.0,4.0,6.0,8.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,10.0,5.0,9.0,8.0,6.0,4.0,8.0,9.0,8.0
Total_acc5,9.0,6.0,7.0,8.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,11.0,7.0,9.0,8.0,7.0,6.0,9.0,11.0,11.0
rate_acc1,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.19230769230769232
rate_acc2,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.3076923076923077,0.19230769230769232,0.3076923076923077,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.3076923076923077,0.19230769230769232,0.3076923076923077
rate_acc3,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.38461538461538464,0.19230769230769232,0.34615384615384615,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.34615384615384615,0.3076923076923077
rate_acc5,0.34615384615384615,0.23076923076923078,0.2692307692307692,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.19230769230769232,0.19230769230769232,0.23076923076923078,0.11538461538461539,0.4230769230769231,0.2692307692307692,0.34615384615384615,0.3076923076923077,0.2692307692307692,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.4230769230769231
