29
236.0,14.0,0.0,0.0
148.0,5.0,88.0,9.0
0.0,0.0,236.0,14.0
236.0,14.0,0.0,0.0
108.0,6.0,128.0,8.0
97.0,8.0,139.0,6.0
56.0,0.0,180.0,14.0
76.0,0.0,160.0,14.0
21.0,0.0,215.0,14.0
20.0,0.0,216.0,14.0
8.0,0.0,228.0,14.0
18.0,0.0,218.0,14.0
14.0,0.0,222.0,14.0
9.0,0.0,227.0,14.0
16.0,0.0,220.0,14.0
17.0,0.0,219.0,14.0
23.0,0.0,213.0,14.0
14.0,0.0,222.0,14.0
24.0,0.0,212.0,14.0
26.0,0.0,210.0,14.0
19.0,0.0,217.0,14.0
33.0,0.0,203.0,14.0
69.0,0.0,167.0,14.0
69.0,2.0,167.0,12.0
40.0,14.0,196.0,0.0
30.0,1.0,206.0,13.0
8.0,8.0,228.0,6.0
5.0,6.0,231.0,8.0
0.0,0.0,236.0,14.0
9.0,0.0,227.0,14.0
