24.8798076923,24.8798076923
23.4771634615,24.8798076923
24.3990384615,24.3990384615
24.8798076923,24.8798076923
24.6394230769,24.6394230769
27.8846153846,27.8846153846
27.4038461538,27.4038461538
24.0384615385,24.0384615385
24.6394230769,24.6394230769
25.0,25.0
24.2788461538,24.2788461538
24.5192307692,24.5192307692
27.0432692308,27.0432692308
24.8798076923,24.8798076923
21.3930288462,24.8798076923
24.8040865385,24.5192307692
23.7512019231,24.0384615385
24.1045673077,24.6394230769
24.0144230769,27.6442307692
24.3990384615,24.3990384615
24.8798076923,24.8798076923
24.8798076923,24.8798076923
24.5192307692,24.5192307692
25.4639423077,27.6442307692
20.8485576923,24.8798076923
24.3990384615,24.3990384615
27.6442307692,27.6442307692
30.1682692308,30.1682692308
25.3334481974,24.7596153846
24.8798076923,24.8798076923
24.8798076923,24.8798076923
26.1959134615,26.8028846154
24.3990384615,24.3990384615
26.3689903846,24.6394230769
24.6394230769,24.6394230769
24.3990384615,24.3990384615
24.7103365385,24.3990384615
24.1586538462,24.1586538462
27.0108173077,27.6442307692
23.6778846154,23.6778846154
24.1586538462,24.1586538462
19.59375,24.3990384615
24.8798076923,24.8798076923
24.3990384615,24.3990384615
27.7644230769,27.7644230769
24.4867788462,24.0384615385
26.8088942308,27.6442307692
24.8798076923,24.8798076923
24.5087586091,23.9182692308
24.6394230769,24.6394230769
25.0709134615,24.6394230769
26.4086538462,26.5625
25.8930288462,24.5192307692
25.0,25.0
32.1598557692,33.5336538462
33.2932692308,33.2932692308
23.2716346154,24.3990384615
27.6442307692,27.6442307692
24.0384615385,24.0384615385
25.3427265804,24.8798076923
24.8798076923,24.8798076923
24.3990384615,24.3990384615
24.2788461538,24.2788461538
23.1706730769,24.7596153846
24.7596153846,24.7596153846
24.6394230769,24.6394230769
24.6394230769,24.6394230769
27.2836538462,27.2836538462
27.0901442308,26.3221153846
24.7319711538,24.3990384615
24.234375,24.3990384615
24.6394230769,24.6394230769
24.9699519231,27.6442307692
