31
2.0,178.0,1.0,69.0
1.0,147.0,2.0,100.0
2.0,96.0,1.0,151.0
3.0,187.0,0.0,60.0
3.0,127.0,0.0,120.0
0.0,46.0,3.0,201.0
1.0,85.0,2.0,162.0
2.0,53.0,1.0,194.0
0.0,31.0,3.0,216.0
1.0,35.0,2.0,212.0
1.0,21.0,2.0,226.0
0.0,15.0,3.0,232.0
2.0,19.0,1.0,228.0
3.0,13.0,0.0,234.0
1.0,9.0,2.0,238.0
3.0,5.0,0.0,242.0
3.0,9.0,0.0,238.0
0.0,5.0,3.0,242.0
2.0,4.0,1.0,243.0
2.0,5.0,1.0,242.0
0.0,3.0,3.0,244.0
2.0,2.0,1.0,245.0
2.0,2.0,1.0,245.0
0.0,2.0,3.0,245.0
1.0,1.0,2.0,246.0
2.0,1.0,1.0,246.0
1.0,1.0,2.0,246.0
1.0,1.0,2.0,246.0
0.0,0.0,3.0,247.0
2.0,101.0,1.0,146.0
1.0,141.0,2.0,106.0
0.0,0.0,3.0,247.0
0.0,69.0,3.0,178.0
3.0,101.0,0.0,146.0
0.0,0.0,3.0,247.0
1.0,30.0,2.0,217.0
3.0,35.0,0.0,212.0
0.0,0.0,3.0,247.0
2.0,17.0,1.0,230.0
3.0,18.0,0.0,229.0
0.0,0.0,3.0,247.0
0.0,11.0,3.0,236.0
2.0,6.0,1.0,241.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
3.0,4.0,0.0,243.0
0.0,0.0,3.0,247.0
1.0,1.0,2.0,246.0
3.0,3.0,0.0,244.0
0.0,0.0,3.0,247.0
0.0,1.0,3.0,246.0
2.0,1.0,1.0,246.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
1.0,0.0,2.0,247.0
0.0,0.0,3.0,247.0
2.0,69.0,1.0,178.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,45.0,3.0,202.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
2.0,26.0,1.0,221.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
2.0,14.0,1.0,233.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
1.0,6.0,2.0,241.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,7.0,3.0,240.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
1.0,2.0,2.0,245.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
1.0,1.0,2.0,246.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
1.0,0.0,2.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
0.0,0.0,3.0,247.0
