,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
median_Examscore(%),24.56,25.44,24.56,32.895,25.44,25.44,25.44,35.09,25.44,25.44,26.315,26.315,24.56,26.32,25.44,27.195,3.9499999999999997
mean_Examscore(%),28.88192307692307,32.05230769230768,30.364615384615377,39.4723076923077,32.187692307692295,32.187692307692295,32.187692307692295,48.82038461538462,39.170384615384606,32.187692307692295,32.28884615384614,32.28884615384614,32.4576923076923,31.207692307692298,31.005384615384607,32.727692307692294,15.926153846153843
sd_Examscore(%),26.849462567318668,24.178794230927615,25.61569694242485,36.155244522220265,23.993603365512616,23.993603365512616,23.993603365512616,31.08403223274216,32.2313328896922,23.993603365512616,23.938617391474065,23.938617391474065,23.59807065125322,23.63413198028518,23.707653824158854,23.496826391271195,20.64797134382418
Total_acc1,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
Total_acc2,9.0,2.0,6.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0
Total_acc3,9.0,2.0,7.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,12.0
Total_acc5,10.0,4.0,8.0,9.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,14.0
rate_acc1,0.3076923076923077,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.34615384615384615
rate_acc2,0.34615384615384615,0.07692307692307693,0.23076923076923078,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.38461538461538464
rate_acc3,0.34615384615384615,0.07692307692307693,0.2692307692307692,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.46153846153846156
rate_acc5,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.34615384615384615,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.5384615384615384
