,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
median_Examscore(%),33.33,33.33,31.58,35.09,33.33,33.33,33.33,35.09,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33
mean_Examscore(%),24.08227272727273,24.08227272727273,24.87818181818182,56.9390909090909,24.08227272727273,24.08227272727273,24.08227272727273,56.9390909090909,24.08227272727273,24.08227272727273,24.08227272727273,24.08227272727273,24.08227272727273,24.08227272727273,24.08227272727273,24.08227272727273,24.08227272727273
sd_Examscore(%),17.236192799101325,17.236192799101325,16.455619285235247,32.200303741408426,17.236192799101325,17.236192799101325,17.236192799101325,32.200303741408426,17.236192799101325,17.236192799101325,17.236192799101325,17.236192799101325,17.236192799101325,17.236192799101325,17.236192799101325,17.236192799101325,17.236192799101325
Total_acc1,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Total_acc2,8.0,8.0,7.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Total_acc3,8.0,8.0,7.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Total_acc5,8.0,8.0,7.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
rate_acc1,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182
rate_acc2,0.36363636363636365,0.36363636363636365,0.3181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
rate_acc3,0.36363636363636365,0.36363636363636365,0.3181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
rate_acc5,0.36363636363636365,0.36363636363636365,0.3181818181818182,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
