0 qid:3 1110:0.263917 2115:0.311044 484:0.225486 419:0.035042 2317:0.117463 2736:0.321189
0 qid:3 1110:0.008371 2115:0.420255 484:0.107660 419:0.358694 2317:0.703726 2736:0.558905
0 qid:3 1110:0.524809 2115:0.724354 484:0.509559 419:0.162133 2317:0.655195 2736:0.250843
0 qid:3 1110:0.503833 2115:0.717089 484:0.460811 419:0.192297 2317:0.654084 2736:0.939245
0 qid:4 1110:0.662479 2115:0.497583 484:1.000000 419:0.483715 2317:0.695928 2736:0.751805
0 qid:4 1110:0.063963 2115:0.172705 484:0.080143 419:0.209361 2317:0.439939 2736:0.101083
0 qid:4 1110:1.000000 2115:0.845197 484:0.882590 419:1.000000 2317:1.000000 2736:1.000000
0 qid:4 1110:0.367790 2115:0.979820 484:0.598319 419:0.493134 2317:0.927764 2736:0.581227
0 qid:4 1110:0.360937 2115:0.279756 484:0.000000 419:0.000000 2317:0.000000 2736:0.039711
0 qid:4 1110:0.370074 2115:0.984897 484:0.605716 419:0.494917 2317:0.933190 2736:0.584838
0 qid:4 1110:0.084523 2115:0.000000 484:0.097011 419:0.232771 2317:0.344846 2736:0.133574
0 qid:4 1110:0.344946 2115:0.927841 484:0.536074 419:0.475105 2317:0.871957 2736:0.545126
0 qid:4 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:4 1110:0.185037 2115:0.463045 484:0.216635 419:0.336182 2317:0.331496 2736:0.292419
1 qid:4 1110:0.214734 2115:0.569898 484:0.263815 419:0.363964 2317:0.467193 2736:0.339350
0 qid:4 1110:0.304397 2115:0.922515 484:0.536020 419:0.359641 2317:0.851291 2736:0.633574
0 qid:4 1110:0.276413 2115:0.755689 484:0.379192 419:0.418557 2317:0.683044 2736:0.436823
0 qid:4 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:4 1110:0.244432 2115:0.664153 484:0.316422 419:0.390737 2317:0.578869 2736:0.386282
0 qid:4 1110:0.333524 2115:0.900961 484:0.507597 419:0.465945 2317:0.842907 2736:0.527076
0 qid:4 1110:0.153055 2115:0.325680 484:0.171873 419:0.304991 2317:0.122930 2736:0.241877
0 qid:4 1110:0.157624 2115:0.347288 484:0.177884 419:0.309534 2317:0.160737 2736:0.249097
0 qid:4 1110:0.000000 2115:0.480522 484:0.044153 419:0.129610 2317:0.669963 2736:0.000000
0 qid:4 1110:0.269560 2115:0.736800 484:0.365203 419:0.412679 2317:0.661812 2736:0.425993
0 qid:4 1110:0.274129 2115:0.749433 484:0.374496 419:0.416602 2317:0.676025 2736:0.433213
0 qid:5 1110:0.431574 2115:0.177676 484:0.745206 419:0.650630 2317:0.725525 2736:0.970677
0 qid:5 1110:0.119656 2115:0.085496 484:0.256923 419:0.337565 2317:0.555460 2736:0.809819
0 qid:5 1110:0.947355 2115:0.419005 484:0.982824 419:1.000000 2317:1.000000 2736:1.000000
0 qid:5 1110:0.949941 2115:0.803365 484:0.829419 419:0.106961 2317:0.894601 2736:0.922806
0 qid:5 1110:0.590362 2115:0.450367 484:0.718743 419:0.419689 2317:0.000000 2736:0.969953
0 qid:5 1110:0.977773 2115:0.827636 484:0.700555 419:0.108677 2317:0.917064 2736:0.997654
0 qid:5 1110:0.112720 2115:0.000000 484:0.195939 419:0.279079 2317:0.495657 2736:0.747741
0 qid:5 1110:0.846383 2115:0.742525 484:0.613414 419:0.103827 2317:0.814693 2736:0.989676
0 qid:5 1110:0.977052 2115:0.813144 484:0.635740 419:0.109922 2317:0.914160 2736:0.997615
0 qid:5 1110:0.576335 2115:0.536310 484:0.608770 419:0.244099 2317:0.374125 2736:0.935635
0 qid:5 1110:0.604532 2115:0.575646 484:0.594282 419:0.185920 2317:0.468600 2736:0.925308
0 qid:5 1110:0.842557 2115:0.752939 484:0.675505 419:0.070729 2317:0.803984 2736:0.911206
0 qid:5 1110:0.673234 2115:0.642917 484:0.517258 419:0.000000 2317:0.639688 2736:0.803130
1 qid:5 1110:1.000000 2115:1.000000 484:1.000000 419:0.091639 2317:0.954146 2736:0.998157
0 qid:5 1110:0.838846 2115:0.747746 484:0.655589 419:0.079427 2317:0.802907 2736:0.876598
0 qid:5 1110:0.831425 2115:0.737273 484:0.613268 419:0.095470 2317:0.800749 2736:0.598577
0 qid:5 1110:0.183706 2115:0.227830 484:0.000000 419:0.068714 2317:0.040585 2736:0.949410
0 qid:5 1110:0.326121 2115:0.350795 484:0.236181 419:0.089496 2317:0.082984 2736:0.581573
0 qid:5 1110:0.000000 2115:0.332337 484:0.214023 419:0.401193 2317:0.741745 2736:0.808584
0 qid:5 1110:0.594379 2115:0.588313 484:0.356749 419:0.091404 2317:0.587770 2736:0.974363
0 qid:5 1110:0.612626 2115:0.600775 484:0.397758 419:0.071831 2317:0.598698 2736:0.000000
0 qid:6 1110:0.662479 2115:0.497583 484:1.000000 419:0.483715 2317:0.695928 2736:0.751805
0 qid:6 1110:0.063963 2115:0.172705 484:0.080143 419:0.209361 2317:0.439939 2736:0.101083
1 qid:6 1110:1.000000 2115:0.845197 484:0.882590 419:1.000000 2317:1.000000 2736:1.000000
0 qid:6 1110:0.367790 2115:0.979820 484:0.598319 419:0.493134 2317:0.927764 2736:0.581227
0 qid:6 1110:0.360937 2115:0.279756 484:0.000000 419:0.000000 2317:0.000000 2736:0.039711
0 qid:6 1110:0.370074 2115:0.984897 484:0.605716 419:0.494917 2317:0.933190 2736:0.584838
0 qid:6 1110:0.084523 2115:0.000000 484:0.097011 419:0.232771 2317:0.344846 2736:0.133574
0 qid:6 1110:0.344946 2115:0.927841 484:0.536074 419:0.475105 2317:0.871957 2736:0.545126
0 qid:6 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:6 1110:0.185037 2115:0.463045 484:0.216635 419:0.336182 2317:0.331496 2736:0.292419
0 qid:6 1110:0.214734 2115:0.569898 484:0.263815 419:0.363964 2317:0.467193 2736:0.339350
0 qid:6 1110:0.304397 2115:0.922515 484:0.536020 419:0.359641 2317:0.851291 2736:0.633574
0 qid:6 1110:0.276413 2115:0.755689 484:0.379192 419:0.418557 2317:0.683044 2736:0.436823
0 qid:6 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:6 1110:0.244432 2115:0.664153 484:0.316422 419:0.390737 2317:0.578869 2736:0.386282
0 qid:6 1110:0.333524 2115:0.900961 484:0.507597 419:0.465945 2317:0.842907 2736:0.527076
0 qid:6 1110:0.153055 2115:0.325680 484:0.171873 419:0.304991 2317:0.122930 2736:0.241877
0 qid:6 1110:0.157624 2115:0.347288 484:0.177884 419:0.309534 2317:0.160737 2736:0.249097
0 qid:6 1110:0.000000 2115:0.480522 484:0.044153 419:0.129610 2317:0.669963 2736:0.000000
0 qid:6 1110:0.269560 2115:0.736800 484:0.365203 419:0.412679 2317:0.661812 2736:0.425993
0 qid:6 1110:0.274129 2115:0.749433 484:0.374496 419:0.416602 2317:0.676025 2736:0.433213
0 qid:7 1110:0.687483 2115:0.319358 484:0.845819 419:0.712552 2317:0.695296 2736:0.962643
0 qid:7 1110:0.133849 2115:0.160931 484:0.093999 419:0.149954 2317:0.510548 2736:0.769133
0 qid:7 1110:1.000000 2115:0.718166 484:1.000000 419:1.000000 2317:1.000000 2736:1.000000
0 qid:7 1110:0.829865 2115:0.976274 484:0.941792 419:0.240369 2317:0.922078 2736:0.971922
0 qid:7 1110:0.580715 2115:0.295577 484:0.587332 419:0.369423 2317:0.000000 2736:0.854497
0 qid:7 1110:0.835219 2115:0.982244 484:0.960918 419:0.240945 2317:0.927945 2736:0.973482
0 qid:7 1110:0.182035 2115:0.000000 484:0.132536 419:0.157674 2317:0.419951 2736:0.783172
0 qid:7 1110:0.814765 2115:0.964253 484:0.921777 419:0.219990 2317:0.894846 2736:0.922004
0 qid:7 1110:0.851281 2115:1.000000 484:0.911677 419:0.242664 2317:0.945364 2736:0.978161
0 qid:7 1110:0.480987 2115:0.417535 484:0.469141 419:0.000000 2317:0.301441 2736:0.108706
0 qid:7 1110:0.570130 2115:0.558374 484:0.581007 419:0.048032 2317:0.464689 2736:0.564493
0 qid:7 1110:0.795129 2115:0.933715 484:0.891697 419:0.194458 2317:0.858910 2736:0.918227
0 qid:7 1110:0.626414 2115:0.725544 484:0.608710 419:0.217478 2317:0.669501 2736:0.912645
0 qid:7 1110:0.851281 2115:1.000000 484:0.911677 419:0.242664 2317:0.945364 2736:0.978161
0 qid:7 1110:0.597129 2115:0.641430 484:0.600620 419:0.123274 2317:0.566071 2736:0.380472
1 qid:7 1110:0.824511 2115:0.970277 484:0.926208 419:0.239792 2317:0.916179 2736:0.970362
0 qid:7 1110:0.434530 2115:0.307572 484:0.422058 419:0.058651 2317:0.138648 2736:0.000000
0 qid:7 1110:0.358716 2115:0.258220 484:0.295313 419:0.183533 2317:0.087749 2736:0.834650
0 qid:7 1110:0.000000 2115:0.457439 484:0.000000 419:0.126433 2317:0.715188 2736:0.730136
0 qid:7 1110:0.648232 2115:0.725544 484:0.664997 419:0.153098 2317:0.656304 2736:0.500049
0 qid:7 1110:0.637122 2115:0.740153 484:0.623082 419:0.218737 2317:0.684642 2736:0.915765
0 qid:8 1110:0.631368 2115:0.458751 484:0.791933 419:0.696370 2317:0.702591 2736:0.968623
0 qid:8 1110:0.104199 2115:0.174458 484:0.037795 419:0.088526 2317:0.479881 2736:0.159413
0 qid:8 1110:1.000000 2115:0.818538 484:1.000000 419:1.000000 2317:1.000000 2736:1.000000
0 qid:8 1110:0.603714 2115:0.979446 484:0.876313 419:0.395230 2317:0.929321 2736:0.958165
0 qid:8 1110:0.335165 2115:0.282595 484:0.143076 419:0.164554 2317:0.000000 2736:0.764676
0 qid:8 1110:0.608477 2115:0.984617 484:0.893071 419:0.396091 2317:0.934634 2736:0.959177
0 qid:8 1110:0.138932 2115:0.000000 484:0.060275 419:0.000000 2317:0.389736 2736:0.212551
1 qid:8 1110:0.575133 2115:0.947947 484:0.799069 419:0.390028 2317:0.896866 2736:0.952092
0 qid:8 1110:0.622767 2115:1.000000 484:0.892028 419:0.398662 2317:0.950415 2736:0.962213
0 qid:8 1110:0.394443 2115:0.485400 484:0.252917 419:0.044306 2317:0.364213 2736:0.803475
0 qid:8 1110:0.289331 2115:0.567893 484:0.284828 419:0.333774 2317:0.483842 2736:0.891363
0 qid:8 1110:0.612149 2115:0.921044 484:0.748468 419:0.330684 2317:0.854379 2736:0.949561
0 qid:8 1110:0.422705 2115:0.763360 484:0.491075 419:0.361071 2317:0.702591 2736:0.919703
0 qid:8 1110:0.622767 2115:1.000000 484:0.892028 419:0.398662 2317:0.950415 2736:0.962213
0 qid:8 1110:0.346491 2115:0.656906 484:0.366713 419:0.345724 2317:0.585861 2736:0.903509
0 qid:8 1110:0.559586 2115:0.910106 484:0.730798 419:0.366320 2317:0.852740 2736:0.856107
0 qid:8 1110:0.258567 2115:0.340003 484:0.175595 419:0.180348 2317:0.159519 2736:0.395580
0 qid:8 1110:0.170247 2115:0.340003 484:0.144981 419:0.307462 2317:0.175892 2736:0.866059
0 qid:8 1110:0.000000 2115:0.476627 484:0.000000 419:0.201160 2317:0.692844 2736:0.000000
0 qid:8 1110:0.451528 2115:0.744278 484:0.486287 419:0.311509 2317:0.676005 2736:0.690789
0 qid:8 1110:0.408415 2115:0.744278 484:0.466412 419:0.358241 2317:0.681988 2736:0.916667
0 qid:9 1110:0.662479 2115:0.497583 484:1.000000 419:0.483715 2317:0.695928 2736:0.751805
0 qid:9 1110:0.063963 2115:0.172705 484:0.080143 419:0.209361 2317:0.439939 2736:0.101083
0 qid:9 1110:1.000000 2115:0.845197 484:0.882590 419:1.000000 2317:1.000000 2736:1.000000
0 qid:9 1110:0.367790 2115:0.979820 484:0.598319 419:0.493134 2317:0.927764 2736:0.581227
0 qid:9 1110:0.360937 2115:0.279756 484:0.000000 419:0.000000 2317:0.000000 2736:0.039711
0 qid:9 1110:0.370074 2115:0.984897 484:0.605716 419:0.494917 2317:0.933190 2736:0.584838
0 qid:9 1110:0.084523 2115:0.000000 484:0.097011 419:0.232771 2317:0.344846 2736:0.133574
0 qid:9 1110:0.344946 2115:0.927841 484:0.536074 419:0.475105 2317:0.871957 2736:0.545126
1 qid:9 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:9 1110:0.185037 2115:0.463045 484:0.216635 419:0.336182 2317:0.331496 2736:0.292419
0 qid:9 1110:0.214734 2115:0.569898 484:0.263815 419:0.363964 2317:0.467193 2736:0.339350
0 qid:9 1110:0.304397 2115:0.922515 484:0.536020 419:0.359641 2317:0.851291 2736:0.633574
0 qid:9 1110:0.276413 2115:0.755689 484:0.379192 419:0.418557 2317:0.683044 2736:0.436823
0 qid:9 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:9 1110:0.244432 2115:0.664153 484:0.316422 419:0.390737 2317:0.578869 2736:0.386282
0 qid:9 1110:0.333524 2115:0.900961 484:0.507597 419:0.465945 2317:0.842907 2736:0.527076
0 qid:9 1110:0.153055 2115:0.325680 484:0.171873 419:0.304991 2317:0.122930 2736:0.241877
0 qid:9 1110:0.157624 2115:0.347288 484:0.177884 419:0.309534 2317:0.160737 2736:0.249097
0 qid:9 1110:0.000000 2115:0.480522 484:0.044153 419:0.129610 2317:0.669963 2736:0.000000
0 qid:9 1110:0.269560 2115:0.736800 484:0.365203 419:0.412679 2317:0.661812 2736:0.425993
0 qid:9 1110:0.274129 2115:0.749433 484:0.374496 419:0.416602 2317:0.676025 2736:0.433213
0 qid:10 1110:0.662479 2115:0.497583 484:1.000000 419:0.483715 2317:0.695928 2736:0.751805
0 qid:10 1110:0.063963 2115:0.172705 484:0.080143 419:0.209361 2317:0.439939 2736:0.101083
0 qid:10 1110:1.000000 2115:0.845197 484:0.882590 419:1.000000 2317:1.000000 2736:1.000000
1 qid:10 1110:0.367790 2115:0.979820 484:0.598319 419:0.493134 2317:0.927764 2736:0.581227
0 qid:10 1110:0.360937 2115:0.279756 484:0.000000 419:0.000000 2317:0.000000 2736:0.039711
0 qid:10 1110:0.370074 2115:0.984897 484:0.605716 419:0.494917 2317:0.933190 2736:0.584838
0 qid:10 1110:0.084523 2115:0.000000 484:0.097011 419:0.232771 2317:0.344846 2736:0.133574
0 qid:10 1110:0.344946 2115:0.927841 484:0.536074 419:0.475105 2317:0.871957 2736:0.545126
0 qid:10 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:10 1110:0.185037 2115:0.463045 484:0.216635 419:0.336182 2317:0.331496 2736:0.292419
0 qid:10 1110:0.214734 2115:0.569898 484:0.263815 419:0.363964 2317:0.467193 2736:0.339350
0 qid:10 1110:0.304397 2115:0.922515 484:0.536020 419:0.359641 2317:0.851291 2736:0.633574
0 qid:10 1110:0.276413 2115:0.755689 484:0.379192 419:0.418557 2317:0.683044 2736:0.436823
0 qid:10 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:10 1110:0.244432 2115:0.664153 484:0.316422 419:0.390737 2317:0.578869 2736:0.386282
0 qid:10 1110:0.333524 2115:0.900961 484:0.507597 419:0.465945 2317:0.842907 2736:0.527076
0 qid:10 1110:0.153055 2115:0.325680 484:0.171873 419:0.304991 2317:0.122930 2736:0.241877
0 qid:10 1110:0.157624 2115:0.347288 484:0.177884 419:0.309534 2317:0.160737 2736:0.249097
0 qid:10 1110:0.000000 2115:0.480522 484:0.044153 419:0.129610 2317:0.669963 2736:0.000000
0 qid:10 1110:0.269560 2115:0.736800 484:0.365203 419:0.412679 2317:0.661812 2736:0.425993
0 qid:10 1110:0.274129 2115:0.749433 484:0.374496 419:0.416602 2317:0.676025 2736:0.433213
0 qid:11 1110:0.662479 2115:0.497583 484:1.000000 419:0.483715 2317:0.695928 2736:0.751805
0 qid:11 1110:0.063963 2115:0.172705 484:0.080143 419:0.209361 2317:0.439939 2736:0.101083
1 qid:11 1110:1.000000 2115:0.845197 484:0.882590 419:1.000000 2317:1.000000 2736:1.000000
0 qid:11 1110:0.367790 2115:0.979820 484:0.598319 419:0.493134 2317:0.927764 2736:0.581227
0 qid:11 1110:0.360937 2115:0.279756 484:0.000000 419:0.000000 2317:0.000000 2736:0.039711
0 qid:11 1110:0.370074 2115:0.984897 484:0.605716 419:0.494917 2317:0.933190 2736:0.584838
0 qid:11 1110:0.084523 2115:0.000000 484:0.097011 419:0.232771 2317:0.344846 2736:0.133574
0 qid:11 1110:0.344946 2115:0.927841 484:0.536074 419:0.475105 2317:0.871957 2736:0.545126
0 qid:11 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:11 1110:0.185037 2115:0.463045 484:0.216635 419:0.336182 2317:0.331496 2736:0.292419
0 qid:11 1110:0.214734 2115:0.569898 484:0.263815 419:0.363964 2317:0.467193 2736:0.339350
0 qid:11 1110:0.304397 2115:0.922515 484:0.536020 419:0.359641 2317:0.851291 2736:0.633574
0 qid:11 1110:0.276413 2115:0.755689 484:0.379192 419:0.418557 2317:0.683044 2736:0.436823
0 qid:11 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:11 1110:0.244432 2115:0.664153 484:0.316422 419:0.390737 2317:0.578869 2736:0.386282
0 qid:11 1110:0.333524 2115:0.900961 484:0.507597 419:0.465945 2317:0.842907 2736:0.527076
0 qid:11 1110:0.153055 2115:0.325680 484:0.171873 419:0.304991 2317:0.122930 2736:0.241877
0 qid:11 1110:0.157624 2115:0.347288 484:0.177884 419:0.309534 2317:0.160737 2736:0.249097
0 qid:11 1110:0.000000 2115:0.480522 484:0.044153 419:0.129610 2317:0.669963 2736:0.000000
0 qid:11 1110:0.269560 2115:0.736800 484:0.365203 419:0.412679 2317:0.661812 2736:0.425993
0 qid:11 1110:0.274129 2115:0.749433 484:0.374496 419:0.416602 2317:0.676025 2736:0.433213
0 qid:12 1110:0.518319 2115:0.401919 484:0.792741 419:0.637296 2317:0.693938 2736:0.968032
0 qid:12 1110:0.043867 2115:0.169196 484:0.000000 419:0.116766 2317:0.483955 2736:0.374514
1 qid:12 1110:1.000000 2115:0.758594 484:1.000000 419:1.000000 2317:1.000000 2736:1.000000
0 qid:12 1110:0.758040 2115:0.989011 484:0.968647 419:0.179573 2317:0.928304 2736:0.953632
0 qid:12 1110:0.521552 2115:0.348933 484:0.524697 419:0.336064 2317:0.030320 2736:0.949423
0 qid:12 1110:0.755196 2115:0.983481 484:0.957125 419:0.182294 2317:0.927463 2736:0.983226
0 qid:12 1110:0.092762 2115:0.000000 484:0.034766 419:0.092605 2317:0.390495 2736:0.415269
0 qid:12 1110:0.683651 2115:0.920989 484:0.778679 419:0.174505 2317:0.860729 2736:0.974105
0 qid:12 1110:0.774708 2115:1.000000 484:0.906764 419:0.184386 2317:0.944991 2736:0.985713
0 qid:12 1110:0.310428 2115:0.469927 484:0.223416 419:0.050222 2317:0.328016 2736:0.150010
0 qid:12 1110:0.424165 2115:0.590341 484:0.380365 419:0.000000 2317:0.472802 2736:0.691498
0 qid:12 1110:0.751796 2115:0.983481 484:0.943297 419:0.146398 2317:0.901942 2736:0.978277
0 qid:12 1110:0.711422 2115:0.758594 484:0.767760 419:0.183011 2317:0.623343 2736:0.980731
0 qid:12 1110:0.774708 2115:1.000000 484:0.906764 419:0.184386 2317:0.944991 2736:0.985713
0 qid:12 1110:0.507377 2115:0.731323 484:0.490323 419:0.114968 2317:0.646034 2736:0.503604
0 qid:12 1110:0.684941 2115:0.915147 484:0.796723 419:0.146170 2317:0.843609 2736:0.908859
0 qid:12 1110:0.150323 2115:0.266355 484:0.016145 419:0.108984 2317:0.000000 2736:0.906116
0 qid:12 1110:0.226873 2115:0.326467 484:0.128099 419:0.015387 2317:0.106966 2736:0.000000
0 qid:12 1110:0.000000 2115:0.441554 484:0.023216 419:0.269784 2317:0.685420 2736:0.587027
0 qid:12 1110:0.507377 2115:0.731323 484:0.490323 419:0.114968 2317:0.646034 2736:0.503604
0 qid:12 1110:0.488531 2115:0.731323 484:0.449216 419:0.152223 2317:0.652724 2736:0.949231
0 qid:13 1110:0.662479 2115:0.497583 484:1.000000 419:0.483715 2317:0.695928 2736:0.751805
0 qid:13 1110:0.063963 2115:0.172705 484:0.080143 419:0.209361 2317:0.439939 2736:0.101083
0 qid:13 1110:1.000000 2115:0.845197 484:0.882590 419:1.000000 2317:1.000000 2736:1.000000
0 qid:13 1110:0.367790 2115:0.979820 484:0.598319 419:0.493134 2317:0.927764 2736:0.581227
0 qid:13 1110:0.360937 2115:0.279756 484:0.000000 419:0.000000 2317:0.000000 2736:0.039711
0 qid:13 1110:0.370074 2115:0.984897 484:0.605716 419:0.494917 2317:0.933190 2736:0.584838
0 qid:13 1110:0.084523 2115:0.000000 484:0.097011 419:0.232771 2317:0.344846 2736:0.133574
1 qid:13 1110:0.344946 2115:0.927841 484:0.536074 419:0.475105 2317:0.871957 2736:0.545126
0 qid:13 1110:0.376927 2115:1.000000 484:0.619397 419:0.500242 2317:0.949312 2736:0.595668
0 qid:13 1110:0.185037 2115:0.463045 484:0.216635 419:0.336182 2317:0.331496 2736:0.292419
0 qid:13 1110:0.214734 2115:0.569898 484:0.263815 419:0.363964 2317:0.467193 2736:0.339350
0 qid:13 1110:0.304397 2115:0.922515 484:0.536020 419:0.359641 2317:0.851291 2736:0.633574
