6
54.0,196.0,0.0,0.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
54.0,0.0,0.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
54.0,0.0,0.0,196.0
0.0,0.0,54.0,196.0
54.0,0.0,0.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
0.0,0.0,54.0,196.0
