71.0047297297,74.7972972973
75.1351351351,75.1351351351
71.5418918919,74.6621621622
73.7162162162,73.7162162162
73.7162162162,73.7162162162
72.6351351351,72.6351351351
61.2385135135,74.1891891892
72.6351351351,72.6351351351
73.3581081081,73.4459459459
70.4716216216,74.3918918919
75.6309689272,73.6486486486
78.0506756757,72.1621621622
73.5810810811,73.5810810811
73.3783783784,73.3783783784
73.7837837838,73.7837837838
76.5506756757,73.8513513514
72.5675675676,72.5675675676
74.0540540541,74.0540540541
74.8648648649,74.8648648649
69.9304054054,72.4324324324
73.7162162162,73.7162162162
72.3243243243,73.0405405405
72.972972973,72.972972973
72.4074324324,72.6351351351
75.5405405405,75.5405405405
72.5675675676,72.5675675676
34.8364864865,70.0675675676
73.9864864865,73.9864864865
76.9964930575,74.3918918919
60.1885135135,73.2432432432
70.5648648649,73.5135135135
74.3243243243,74.3243243243
76.5422308536,73.9864864865
73.3783783784,73.3783783784
74.4594594595,74.4594594595
69.9304054054,72.9054054054
69.2554054054,74.1216216216
68.0108108108,69.4594594595
76.4493243243,74.7972972973
74.6599714782,72.8378378378
72.7027027027,72.7027027027
74.6412162162,73.2432432432
75.2702702703,75.2702702703
74.8601351351,73.2432432432
67.1695945946,73.7837837838
74.1216216216,74.1216216216
49.1756756757,71.0810810811
69.4925675676,72.2297297297
73.7162162162,73.7162162162
72.972972973,72.972972973
64.3337837838,74.0540540541
39.9608108108,71.0810810811
34.8425675676,70.3378378378
75.1236486486,73.3108108108
75.0675675676,75.0675675676
74.5804054054,75.8783783784
71.3939189189,74.3243243243
78.4621621622,73.9189189189
79.1148648649,74.7972972973
42.9121621622,70.472972973
76.5736031761,74.527027027
72.6351351351,72.6351351351
81.1175675676,75.0675675676
74.7297297297,74.7297297297
62.0189189189,71.3513513514
68.9797297297,71.6891891892
50.1243243243,71.8918918919
75.1351351351,75.1351351351
73.9722972973,75.1351351351
69.5371621622,73.5810810811
74.6621621622,74.6621621622
73.8513513514,73.8513513514
77.3768967341,75.3378378378
43.2364864865,69.527027027
75.8783783784,75.8783783784
74.8300736568,74.4594594595
73.7837837838,73.7837837838
74.4385135135,74.1216216216
75.7459459459,74.7297297297
67.4472972973,74.5945945946
77.3310810811,74.8648648649
74.0521600788,73.5135135135
74.3243243243,74.3243243243
78.5108108108,76.1486486486
66.8432432432,73.1081081081
51.1297297297,71.0135135135
79.197972973,73.9189189189
71.1486486486,71.1486486486
74.9507432004,72.7027027027
72.7702702703,72.7702702703
57.8614864865,72.972972973
70.3986486486,74.0540540541
74.8648648649,74.8648648649
74.7297297297,74.7297297297
52.5486486486,70.8108108108
74.527027027,74.527027027
74.5945945946,74.5945945946
75.7489104304,73.3783783784
74.527027027,74.527027027
65.3817567568,72.972972973
72.1175675676,73.5810810811
74.7810810811,74.527027027
80.6513513514,75.2702702703
73.6621621622,73.5135135135
67.7493243243,75.4054054054
74.3243243243,74.3243243243
77.2876769985,74.7297297297
32.9554054054,71.3513513514
74.3918918919,74.3918918919
76.7168918919,74.6621621622
74.7297297297,74.7297297297
76.5982670865,74.527027027
75.6222972973,72.5675675676
77.6310810811,74.8648648649
75.0,75.0
72.3648648649,72.3648648649
69.8331081081,73.9189189189
73.0405405405,73.0405405405
34.8304054054,69.8648648649
73.9189189189,73.9189189189
38.9290540541,71.8918918919
73.5810810811,73.5810810811
74.5297297297,75.4054054054
73.1756756757,73.1756756757
72.5675675676,72.5675675676
51.9871621622,71.6216216216
73.6486486486,73.6486486486
67.8952702703,73.7162162162
75.6081081081,75.6081081081
74.0540540541,74.0540540541
78.4864864865,75.0
75.372972973,75.5405405405
71.0797297297,73.5135135135
80.6533783784,74.1891891892
46.2162162162,70.9459459459
45.0648648649,70.1351351351
73.9189189189,73.9189189189
