,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,8,211,1487,923,774,22,1658,combine
0,33.370443791342794,33.370443791342794,33.370443791342794,33.370443791342794,17.158623802019225,17.158623802019225,17.158623802019225,33.370443791342794,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,16.428760001741004,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225,17.158623802019225
1,33.682325348899106,33.682325348899106,33.682325348899106,33.682325348899106,17.465659962397012,17.465659962397012,17.465659962397012,33.682325348899106,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.06197328762217,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012,17.465659962397012
2,33.87275657656516,33.87275657656516,33.87275657656516,33.87275657656516,16.651143331387914,16.651143331387914,16.651143331387914,33.87275657656516,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,15.694163120746708,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914,16.651143331387914
3,28.283431216620116,28.283431216620116,28.283431216620116,28.283431216620116,14.885852961730762,14.885852961730762,14.885852961730762,28.283431216620116,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,12.662153556326142,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762,14.885852961730762
4,34.41944623326077,34.41944623326077,34.41944623326077,34.41944623326077,16.9256819898789,16.9256819898789,16.9256819898789,34.41944623326077,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,17.374078573468474,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789
5,33.76889485838572,33.76889485838572,33.76889485838572,33.76889485838572,17.5787109289071,17.5787109289071,17.5787109289071,33.76889485838572,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.708615709487866,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071,17.5787109289071
6,34.409921241847236,34.409921241847236,34.409921241847236,34.409921241847236,16.904794275013213,16.904794275013213,16.904794275013213,34.409921241847236,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.7637027558526,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213,16.904794275013213
7,33.672167039216276,33.672167039216276,33.672167039216276,33.672167039216276,16.859578212078066,16.859578212078066,16.859578212078066,33.672167039216276,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,15.782390626774633,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066,16.859578212078066
8,33.769820551589845,33.769820551589845,33.769820551589845,33.769820551589845,16.761971879784948,16.761971879784948,16.761971879784948,33.769820551589845,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,14.95298934192559,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948,16.761971879784948
9,34.41944623326077,34.41944623326077,34.41944623326077,34.41944623326077,16.9256819898789,16.9256819898789,16.9256819898789,34.41944623326077,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,17.374078573468474,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789,16.9256819898789
