InFlightMut100_T2,196,0.784
InFlightMut101_T24,196,0.784
InFlightMut102_T30,196,0.784
InFlightMut103_T24,196,0.784
InFlightMut104_T26,196,0.784
InFlightMut105_T24,250,1
InFlightMut106_T3,196,0.784
InFlightMut107_T18,196,0.784
InFlightMut108_T19,196,0.784
InFlightMut109_T11,196,0.784
InFlightMut10_T12,196,0.784
InFlightMut110_T16,196,0.784
InFlightMut111_T5,196,0.784
InFlightMut112_T5,196,0.784
InFlightMut113_T3,196,0.784
InFlightMut114_T13,196,0.784
InFlightMut115_T19,196,0.784
InFlightMut116_T2,196,0.784
InFlightMut117_T13,196,0.784
InFlightMut118_T12,196,0.784
InFlightMut119_T6,196,0.784
InFlightMut11_T23,196,0.784
InFlightMut120_T6,196,0.784
InFlightMut121_T31,196,0.784
InFlightMut122_T3,196,0.784
InFlightMut123_T12,196,0.784
InFlightMut124_T4,196,0.784
InFlightMut125_T6,196,0.784
InFlightMut126_T28,196,0.784
InFlightMut127_T17,196,0.784
InFlightMut128_T30,196,0.784
InFlightMut129_T30,196,0.784
InFlightMut12_T3,196,0.784
InFlightMut130_T3,196,0.784
InFlightMut131_T32,196,0.784
InFlightMut132_T2,196,0.784
InFlightMut133_T22,250,1
InFlightMut134_T6,196,0.784
InFlightMut135_T7,196,0.784
InFlightMut136_T7,196,0.784
InFlightMut137_T23,196,0.784
InFlightMut138_T2,196,0.784
InFlightMut139_T29,196,0.784
InFlightMut13_T20,196,0.784
InFlightMut140_T12,196,0.784
InFlightMut141_T23,196,0.784
InFlightMut142_T18,196,0.784
InFlightMut143_T26,196,0.784
InFlightMut144_T19,196,0.784
InFlightMut145_T29,196,0.784
InFlightMut146_T32,196,0.784
InFlightMut147_T7,196,0.784
InFlightMut148_T26,196,0.784
InFlightMut14_T16,196,0.784
InFlightMut150_T31,196,0.784
InFlightMut151_T4,196,0.784
InFlightMut152_T18,196,0.784
InFlightMut153_T18,196,0.784
InFlightMut154_T22,248,0.992
InFlightMut155_T4,196,0.784
InFlightMut156_T21,196,0.784
InFlightMut157_T22,250,1
InFlightMut158_T31,196,0.784
InFlightMut159_T19,196,0.784
InFlightMut15_T19,196,0.784
InFlightMut160_T31,196,0.784
InFlightMut161_T8,196,0.784
InFlightMut162_T31,196,0.784
InFlightMut163_T8,196,0.784
InFlightMut164_T2,196,0.784
InFlightMut165_T5,196,0.784
InFlightMut166_T9,196,0.784
InFlightMut167_T21,196,0.784
InFlightMut168_T30,196,0.784
InFlightMut169_T20,196,0.784
InFlightMut16_T30,196,0.784
InFlightMut173_T14,196,0.784
InFlightMut175_T22,250,1
InFlightMut176_T29,196,0.784
InFlightMut177_T19,196,0.784
InFlightMut178_T2,196,0.784
InFlightMut179_T12,196,0.784
InFlightMut17_T10,196,0.784
InFlightMut180_T3,196,0.784
InFlightMut182_T18,196,0.784
InFlightMut183_T2,196,0.784
InFlightMut184_T23,250,1
InFlightMut185_T5,196,0.784
InFlightMut186_T18,196,0.784
InFlightMut187_T27,196,0.784
InFlightMut188_T8,196,0.784
InFlightMut189_T30,196,0.784
InFlightMut18_T2,196,0.784
InFlightMut190_T16,196,0.784
InFlightMut191_T28,196,0.784
InFlightMut192_T32,196,0.784
InFlightMut193_T26,196,0.784
InFlightMut194_T7,196,0.784
InFlightMut195_T30,196,0.784
InFlightMut196_T1,196,0.784
InFlightMut197_T3,196,0.784
InFlightMut198_T20,196,0.784
InFlightMut199_T27,196,0.784
InFlightMut19_T30,196,0.784
InFlightMut1_T20,196,0.784
InFlightMut200_T27,196,0.784
InFlightMut20_T10,196,0.784
InFlightMut21_T12,196,0.784
InFlightMut22_T6,196,0.784
InFlightMut23_T32,196,0.784
InFlightMut24_T24,250,1
InFlightMut25_T17,196,0.784
InFlightMut26_T2,196,0.784
InFlightMut27_T21,196,0.784
InFlightMut28_T21,196,0.784
InFlightMut29_T26,196,0.784
InFlightMut2_T15,196,0.784
InFlightMut30_T12,196,0.784
InFlightMut31_T13,196,0.784
InFlightMut32_T16,196,0.784
InFlightMut33_T31,196,0.784
InFlightMut34_T16,196,0.784
InFlightMut35_T26,196,0.784
InFlightMut36_T3,196,0.784
InFlightMut37_T18,196,0.784
InFlightMut38_T25,196,0.784
InFlightMut39_T24,196,0.784
InFlightMut3_T24,196,0.784
InFlightMut40_T17,196,0.784
InFlightMut41_T28,196,0.784
InFlightMut42_T24,196,0.784
InFlightMut43_T13,196,0.784
InFlightMut44_T22,250,1
InFlightMut45_T19,196,0.784
InFlightMut46_T18,196,0.784
InFlightMut47_T6,196,0.784
InFlightMut48_T4,196,0.784
