1
168.0,3.0,77.0,2.0
136.0,0.0,109.0,5.0
219.0,5.0,26.0,0.0
4.0,0.0,241.0,5.0
102.0,2.0,143.0,3.0
3.0,0.0,242.0,5.0
127.0,0.0,118.0,5.0
12.0,2.0,233.0,3.0
0.0,0.0,245.0,5.0
84.0,0.0,161.0,5.0
71.0,0.0,174.0,5.0
18.0,3.0,227.0,2.0
43.0,0.0,202.0,5.0
0.0,0.0,245.0,5.0
58.0,0.0,187.0,5.0
17.0,0.0,228.0,5.0
96.0,0.0,149.0,5.0
96.0,0.0,149.0,5.0
165.0,0.0,80.0,5.0
47.0,0.0,198.0,5.0
43.0,0.0,202.0,5.0
